datetime,open,high,low,close,volume,turnover,open_interest
2023-04-13 00:00:00,1709.97,1742.48,1696.22,1728.72,1131591,1413919037.13,0
2023-04-14 00:00:00,1733.72,1771.23,1731.22,1744.98,1297995,1653539530.91,0
2023-04-17 00:00:00,1741.23,1776.23,1733.72,1774.98,1304213,1669357649.18,0
2023-04-18 00:00:00,1774.98,1808.74,1769.98,1783.73,1538936,2009934874.59,0
2023-04-19 00:00:00,1786.23,1792.48,1762.48,1764.98,1014378,1309536001.8,0
2023-04-20 00:00:00,1771.23,1771.23,1736.22,1752.48,811788,1033330703.78,0
2023-04-21 00:00:00,1746.23,1762.48,1718.72,1721.22,918668,1160509766.03,0
2023-04-24 00:00:00,1718.72,1721.22,1662.46,1671.21,1467672,1798133966.92,0
2023-04-25 00:00:00,1676.21,1704.97,1673.71,1693.72,1301901,1595320169.74,0
2023-04-26 00:00:00,1689.97,1689.97,1657.46,1673.71,991260,1197555724.16,0
2023-04-27 00:00:00,1666.21,1702.47,1658.71,1691.22,1004093,1222755932.37,0
2023-04-28 00:00:00,1691.22,1756.23,1686.22,1727.47,1445254,1816868032.98,0
2023-05-04 00:00:00,1708.72,1762.48,1682.47,1749.98,1478264,1863146144.16,0
2023-05-05 00:00:00,1756.23,1797.48,1752.48,1772.48,1762189,2283981032.07,0
2023-05-08 00:00:00,1776.23,1844.99,1763.73,1823.74,2630719,3478891629.35,0
2023-05-09 00:00:00,1833.74,1858.74,1799.99,1803.74,2422534,3238716470.97,0
2023-05-10 00:00:00,1804.99,1816.24,1758.73,1763.73,1237053,1600189994.17,0
2023-05-11 00:00:00,1777.48,1798.73,1758.73,1764.98,903758,1166479364.89,0
2023-05-12 00:00:00,1761.23,1767.48,1734.97,1736.22,885604,1124579090.54,0
2023-05-15 00:00:00,1743.73,1764.98,1714.97,1762.48,928326,1173804243.15,0
2023-05-16 00:00:00,1758.73,1773.73,1729.97,1736.22,998302,1267712090.05,0
2023-05-17 00:00:00,1731.22,1738.72,1713.72,1719.97,754621,945315193.07,0
2023-05-18 00:00:00,1729.97,1738.72,1712.47,1719.97,687187,861347534.32,0
2023-05-19 00:00:00,1712.47,1713.72,1698.72,1701.22,688414,851165593.52,0
2023-05-22 00:00:00,1697.47,1714.97,1697.47,1706.22,549328,679754868.04,0
2023-05-23 00:00:00,1706.22,1709.97,1684.97,1684.97,694364,852871175.23,0
2023-05-24 00:00:00,1683.72,1684.97,1659.96,1659.96,824251,996600577.63,0
2023-05-25 00:00:00,1657.46,1658.71,1634.96,1649.96,882744,1050002541.88,0
2023-05-26 00:00:00,1649.96,1674.96,1638.71,1671.21,511429,613772897.17,0
2023-05-29 00:00:00,1672.46,1674.96,1652.46,1656.21,566074,680275577.83,0
2023-05-30 00:00:00,1656.21,1657.46,1633.71,1642.46,763997,906316373.61,0
2023-05-31 00:00:00,1636.21,1638.71,1606.2,1608.7,1179587,1376758356.68,0
2023-06-01 00:00:00,1608.7,1618.7,1596.2,1607.45,743023,861646489.19,0
2023-06-02 00:00:00,1618.7,1654.96,1613.7,1649.96,1221843,1446502669.25,0
2023-06-05 00:00:00,1643.71,1658.71,1636.21,1647.46,521846,620531416.42,0
2023-06-06 00:00:00,1647.46,1669.96,1636.21,1638.71,833273,997039311.52,0
2023-06-07 00:00:00,1644.96,1667.46,1643.71,1651.21,643698,770386878.47,0
2023-06-08 00:00:00,1653.71,1683.72,1641.21,1673.71,869397,1048266235.89,0
2023-06-09 00:00:00,1666.21,1669.96,1639.96,1643.71,1315285,1566929273.97,0
2023-06-12 00:00:00,1636.21,1646.21,1628.71,1632.46,758747,896015708.76,0
2023-06-13 00:00:00,1628.71,1638.71,1619.95,1629.96,849988,1000183566.92,0
2023-06-14 00:00:00,1638.08,1660.59,1626.83,1628.08,1069200,1237376775.64,0
2023-06-15 00:00:00,1630.58,1648.08,1618.08,1645.58,925301,1064567231.22,0
2023-06-16 00:00:00,1645.58,1653.09,1640.58,1648.08,842034,978869317.29,0
2023-06-19 00:00:00,1648.08,1648.08,1620.58,1625.58,953997,1096351096.71,0
2023-06-20 00:00:00,1624.33,1626.83,1613.08,1614.33,544551,620374307.69,0
2023-06-21 00:00:00,1614.33,1629.33,1611.83,1613.08,616583,703681563.97,0
2023-06-26 00:00:00,1606.83,1606.83,1588.07,1591.82,676577,757975991.51,0
2023-06-27 00:00:00,1594.33,1609.33,1590.57,1604.33,461702,519520687.33,0
2023-06-28 00:00:00,1604.33,1610.58,1596.83,1606.83,365396,412039353.93,0
2023-06-29 00:00:00,1605.58,1605.58,1590.57,1591.82,485906,544534825.51,0
2023-06-30 00:00:00,1591.82,1608.08,1588.07,1598.08,519053,583494654.79,0
2023-07-03 00:00:00,1599.33,1635.58,1598.08,1630.58,885091,1009887428.65,0
2023-07-04 00:00:00,1626.83,1630.58,1609.33,1619.33,616301,701885269.78,0
2023-07-05 00:00:00,1614.33,1619.33,1606.83,1611.83,423482,479726282.47,0
2023-07-06 00:00:00,1606.83,1611.83,1595.58,1599.33,597096,672396816.4,0
2023-07-07 00:00:00,1594.33,1603.08,1591.82,1594.33,484441,543212455.87,0
2023-07-10 00:00:00,1600.58,1604.33,1590.57,1594.33,495882,556581581.65,0
2023-07-11 00:00:00,1596.83,1601.83,1593.08,1595.58,570809,640131787.1,0
2023-07-12 00:00:00,1598.08,1614.33,1596.83,1599.33,736084,830230820.88,0
2023-07-13 00:00:00,1609.33,1628.08,1603.08,1623.08,1124230,1281848378.91,0
2023-07-14 00:00:00,1623.08,1638.08,1619.33,1626.83,719147,825295738.24,0
2023-07-17 00:00:00,1620.58,1620.58,1601.83,1608.08,608343,687262893.86,0
2023-07-18 00:00:00,1605.58,1609.33,1596.83,1600.58,471966,531299772.68,0
2023-07-19 00:00:00,1598.08,1609.33,1598.08,1608.08,382196,430771279.03,0
2023-07-20 00:00:00,1610.58,1624.33,1605.58,1609.33,554070,629696111.29,0
2023-07-21 00:00:00,1608.08,1618.08,1604.33,1611.83,377103,427375950.49,0
2023-07-24 00:00:00,1610.58,1610.58,1599.33,1601.83,426852,480713395.7,0
2023-07-25 00:00:00,1625.58,1660.59,1624.33,1659.34,2032958,2358815159.63,0
2023-07-26 00:00:00,1650.58,1661.84,1639.33,1653.09,751663,875260135.14,0
2023-07-27 00:00:00,1654.34,1678.09,1650.58,1663.09,1115196,1314228293.84,0
2023-07-28 00:00:00,1655.59,1731.85,1653.09,1726.85,2347013,2839828236.62,0
2023-07-31 00:00:00,1731.85,1756.85,1723.1,1734.35,1854952,2288940410.58,0
2023-08-01 00:00:00,1726.85,1740.6,1710.59,1714.35,957735,1169570704.83,0
2023-08-02 00:00:00,1701.84,1724.35,1685.59,1698.09,1115900,1343864165.36,0
2023-08-03 00:00:00,1693.09,1740.6,1688.09,1735.6,1175848,1433255493.11,0
2023-08-04 00:00:00,1746.85,1760.6,1720.6,1731.85,1303131,1611435431.36,0
2023-08-07 00:00:00,1720.6,1725.6,1709.34,1714.35,646913,786506452.16,0
2023-08-08 00:00:00,1709.34,1720.6,1694.34,1706.84,725705,877489187.97,0
2023-08-09 00:00:00,1701.84,1719.35,1700.59,1715.6,577608,702060796.64,0
2023-08-10 00:00:00,1713.1,1720.6,1701.84,1714.35,475595,577123919.68,0
2023-08-11 00:00:00,1715.6,1728.1,1680.59,1680.59,943539,1132867239.31,0
2023-08-14 00:00:00,1664.34,1666.84,1643.08,1653.09,975920,1139185249.46,0
2023-08-15 00:00:00,1655.59,1669.34,1644.33,1660.59,712813,834163039.6,0
2023-08-16 00:00:00,1653.09,1675.59,1645.58,1660.59,572904,671706045.36,0
2023-08-17 00:00:00,1653.09,1656.84,1626.83,1640.58,965058,1116292661.67,0
2023-08-18 00:00:00,1641.83,1661.84,1635.58,1639.33,659819,767047286.89,0
2023-08-21 00:00:00,1639.33,1641.83,1609.33,1609.33,701498,799641423.76,0
2023-08-22 00:00:00,1616.83,1625.58,1608.08,1615.58,606808,689991238.06,0
2023-08-23 00:00:00,1613.08,1621.83,1599.33,1600.58,691810,783102827.23,0
2023-08-24 00:00:00,1605.58,1609.33,1575.57,1585.57,1291271,1439197083.69,0
2023-08-25 00:00:00,1581.82,1610.58,1579.32,1598.08,845350,946760250.6,0
2023-08-28 00:00:00,1674.34,1685.59,1630.58,1634.33,1997610,2336205800.56,0
2023-08-29 00:00:00,1628.08,1630.58,1585.57,1608.08,1964961,2217588610.12,0
2023-08-30 00:00:00,1603.08,1603.08,1585.57,1585.57,1375638,1537573550.57,0
2023-08-31 00:00:00,1586.82,1596.83,1584.32,1585.57,806474,900123574.83,0
2023-09-01 00:00:00,1593.08,1614.33,1593.08,1609.33,1138705,1285169019.19,0
2023-09-04 00:00:00,1613.08,1643.08,1610.58,1639.33,1410029,1621769196.4,0
2023-09-05 00:00:00,1631.83,1633.08,1614.33,1618.08,804177,917888858.57,0
2023-09-06 00:00:00,1610.58,1626.83,1606.83,1623.08,634841,721905681.98,0
2023-09-07 00:00:00,1619.33,1624.33,1609.33,1610.58,540042,613812175.91,0
2023-09-08 00:00:00,1604.33,1609.33,1598.08,1603.08,479030,539624962.82,0
2023-09-11 00:00:00,1606.83,1619.33,1603.08,1611.83,654486,741764911.22,0
2023-09-12 00:00:00,1613.08,1613.08,1600.58,1604.33,495485,559058535.52,0
2023-09-13 00:00:00,1605.58,1609.33,1595.58,1600.58,490218,551747627.68,0
2023-09-14 00:00:00,1604.33,1610.58,1600.58,1605.58,551650,622906052.62,0
2023-09-15 00:00:00,1613.08,1619.33,1594.33,1596.83,890476,1005529160.77,0
2023-09-18 00:00:00,1596.83,1599.33,1586.82,1598.08,501325,561449769.63,0
2023-09-19 00:00:00,1596.83,1598.08,1589.32,1595.58,503664,564044044.21,0
2023-09-20 00:00:00,1594.33,1596.83,1588.07,1588.07,558872,624785494.94,0
2023-09-21 00:00:00,1586.82,1586.82,1574.32,1575.57,843930,934673193.87,0
2023-09-22 00:00:00,1573.07,1600.58,1573.07,1599.33,911484,1017137921.82,0
2023-09-25 00:00:00,1599.33,1609.33,1593.08,1596.83,761211,856022502.11,0
2023-09-26 00:00:00,1596.83,1601.83,1586.82,1589.32,444980,497885810.84,0
2023-09-27 00:00:00,1588.07,1596.83,1588.07,1590.57,490311,547905820.77,0
2023-09-28 00:00:00,1593.08,1599.33,1591.82,1594.33,520697,583649730.04,0
2023-10-09 00:00:00,1589.32,1590.57,1576.82,1583.07,695828,772959353.15,0
2023-10-10 00:00:00,1593.08,1594.33,1571.82,1571.82,820749,910160341.9,0
2023-10-11 00:00:00,1580.57,1580.57,1564.32,1566.82,724116,797663827.0,0
2023-10-12 00:00:00,1583.07,1589.32,1574.32,1583.07,853058,947562324.75,0
2023-10-13 00:00:00,1573.07,1578.07,1563.07,1569.32,684483,753110725.51,0
2023-10-16 00:00:00,1569.32,1573.07,1563.07,1570.57,501624,550988719.63,0
2023-10-17 00:00:00,1570.57,1575.57,1564.32,1571.82,493525,543170900.73,0
2023-10-18 00:00:00,1568.07,1571.82,1558.07,1563.07,651825,713979896.11,0
2023-10-19 00:00:00,1558.07,1559.32,1518.06,1519.31,1188961,1271914676.53,0
2023-10-20 00:00:00,1513.06,1528.06,1508.06,1519.31,526139,557618632.37,0
2023-10-23 00:00:00,1518.06,1519.31,1498.06,1506.81,530404,557032228.65,0
2023-10-24 00:00:00,1511.81,1520.56,1499.31,1513.06,760653,801528403.67,0
2023-10-25 00:00:00,1508.06,1511.81,1489.31,1491.81,1411450,1470971923.59,0
2023-10-26 00:00:00,1483.06,1496.81,1481.81,1495.56,599991,621915276.9,0
2023-10-27 00:00:00,1491.81,1504.31,1485.56,1500.56,919771,957587534.43,0
2023-10-30 00:00:00,1494.31,1503.06,1488.06,1500.56,805690,837646002.04,0
2023-10-31 00:00:00,1498.06,1505.56,1495.56,1501.81,652855,682212137.64,0
2023-11-01 00:00:00,1513.06,1514.31,1500.56,1504.31,567300,595211885.0,0
2023-11-02 00:00:00,1506.81,1519.31,1503.06,1504.31,619430,652316669.93,0
2023-11-03 00:00:00,1505.56,1509.31,1498.06,1504.31,705463,738879704.3,0
2023-11-06 00:00:00,1508.06,1530.56,1508.06,1530.56,1007062,1069206837.68,0
2023-11-07 00:00:00,1526.81,1526.81,1516.81,1519.31,640866,679815569.19,0
2023-11-08 00:00:00,1516.81,1519.31,1500.56,1506.81,877819,923622008.11,0
2023-11-09 00:00:00,1501.81,1509.31,1498.06,1505.56,639136,669639052.44,0
2023-11-10 00:00:00,1500.56,1503.06,1480.56,1481.81,1045044,1080649733.98,0
2023-11-13 00:00:00,1483.06,1485.56,1471.8,1475.56,770043,789007117.83,0
2023-11-14 00:00:00,1474.3,1485.56,1473.05,1478.06,596859,613377697.97,0
2023-11-15 00:00:00,1490.56,1500.56,1486.81,1490.56,1109140,1152154780.34,0
2023-11-16 00:00:00,1491.81,1493.06,1473.05,1474.3,922622,948395097.33,0
2023-11-17 00:00:00,1471.8,1475.56,1459.3,1463.05,903362,917616681.28,0
2023-11-20 00:00:00,1463.05,1471.8,1456.8,1468.05,639528,650077370.01,0
2023-11-21 00:00:00,1473.05,1488.06,1471.8,1479.31,1041166,1072311504.28,0
2023-11-22 00:00:00,1476.81,1483.06,1461.8,1464.3,737490,753064757.94,0
2023-11-23 00:00:00,1463.05,1464.3,1453.05,1463.05,846656,855904311.98,0
2023-11-24 00:00:00,1458.05,1460.55,1454.3,1456.8,684695,691423444.34,0
2023-11-27 00:00:00,1455.55,1455.55,1440.55,1445.55,836188,836268368.75,0
2023-11-28 00:00:00,1443.05,1446.8,1438.05,1438.05,786175,784405804.65,0
2023-11-29 00:00:00,1438.05,1440.55,1406.79,1409.29,1467597,1438320264.11,0
2023-11-30 00:00:00,1405.54,1410.54,1396.79,1404.29,901765,871481712.43,0
2023-12-01 00:00:00,1400.54,1404.29,1391.79,1401.79,778057,749668363.85,0
2023-12-04 00:00:00,1403.04,1404.29,1395.54,1398.04,605438,583664338.41,0
2023-12-05 00:00:00,1395.54,1396.79,1378.04,1379.29,787378,750961219.91,0
2023-12-06 00:00:00,1374.29,1390.54,1369.29,1381.79,753056,714029468.7,0
2023-12-07 00:00:00,1380.54,1380.54,1366.79,1374.29,585380,552224831.17,0
2023-12-08 00:00:00,1370.54,1375.54,1356.79,1356.79,1021152,957664580.59,0
2023-12-11 00:00:00,1346.78,1366.79,1335.53,1363.04,1133663,1044765734.9,0
2023-12-12 00:00:00,1358.04,1381.79,1356.79,1371.79,855016,805067628.46,0
2023-12-13 00:00:00,1366.79,1368.04,1338.03,1339.28,1061302,981001231.48,0
2023-12-14 00:00:00,1345.53,1354.28,1338.03,1338.03,742901,683211465.8,0
2023-12-15 00:00:00,1344.28,1363.04,1343.03,1345.53,988939,915126127.17,0
2023-12-18 00:00:00,1341.78,1349.28,1330.53,1335.53,654426,599379044.02,0
2023-12-19 00:00:00,1334.28,1340.53,1328.03,1331.78,644071,586716664.28,0
2023-12-20 00:00:00,1333.03,1338.03,1323.03,1323.03,715634,650511342.87,0
2023-12-21 00:00:00,1320.53,1343.03,1318.03,1340.53,1017047,925407072.91,0
2023-12-22 00:00:00,1343.03,1354.28,1333.03,1344.28,1005645,924998769.19,0
2023-12-25 00:00:00,1341.78,1344.28,1336.78,1343.03,413971,379638233.73,0
2023-12-26 00:00:00,1343.03,1344.28,1328.03,1331.78,541896,493746622.76,0
2023-12-27 00:00:00,1331.78,1335.53,1321.78,1334.28,641534,582036660.68,0
2023-12-28 00:00:00,1333.03,1378.04,1329.28,1375.54,1661592,1550256590.59,0
2023-12-29 00:00:00,1371.79,1379.29,1363.04,1368.04,853853,803196743.82,0
2024-01-02 00:00:00,1368.04,1371.79,1345.53,1345.53,1158366,1075742252.45,0
2024-01-03 00:00:00,1343.03,1346.78,1338.03,1344.28,733610,673673613.54,0
2024-01-04 00:00:00,1343.03,1343.03,1329.28,1333.03,864194,787470082.37,0
2024-01-05 00:00:00,1331.78,1374.29,1328.03,1353.03,1991622,1852659692.14,0
2024-01-08 00:00:00,1348.03,1356.79,1333.03,1338.03,1121156,1029006548.73,0
2024-01-09 00:00:00,1339.28,1343.03,1330.53,1341.78,766194,700375720.2,0
2024-01-10 00:00:00,1339.28,1343.03,1330.53,1330.53,858621,783771150.01,0
2024-01-11 00:00:00,1329.28,1346.78,1323.03,1340.53,934686,853890237.29,0
2024-01-12 00:00:00,1335.53,1353.03,1333.03,1343.03,772582,711018266.07,0
2024-01-15 00:00:00,1339.28,1355.53,1335.53,1345.53,745133,685950951.45,0
2024-01-16 00:00:00,1343.03,1363.04,1339.28,1361.79,1438313,1334465408.53,0
2024-01-17 00:00:00,1360.54,1368.04,1348.03,1348.03,1482296,1380725065.03,0
2024-01-18 00:00:00,1345.53,1349.28,1319.28,1344.28,1755132,1597853726.63,0
2024-01-19 00:00:00,1339.28,1344.28,1331.78,1340.53,963981,881865023.89,0
2024-01-22 00:00:00,1339.28,1351.78,1324.28,1331.78,1580320,1449858241.68,0
2024-01-23 00:00:00,1325.53,1341.78,1314.28,1339.28,1135545,1030898421.04,0
2024-01-24 00:00:00,1348.03,1361.79,1328.03,1360.54,1759123,1620099272.06,0
2024-01-25 00:00:00,1360.54,1386.79,1353.03,1381.79,2162514,2037648413.07,0
2024-01-26 00:00:00,1378.04,1403.04,1374.29,1396.79,2272287,2172799799.01,0
2024-01-29 00:00:00,1405.54,1429.3,1391.79,1406.79,2376252,2312173346.33,0
2024-01-30 00:00:00,1395.54,1406.79,1380.54,1381.79,1579122,1515156603.96,0
2024-01-31 00:00:00,1376.79,1389.29,1366.79,1376.79,1357217,1286857396.81,0
2024-02-01 00:00:00,1370.54,1379.29,1361.79,1370.54,1055260,993481907.01,0
2024-02-02 00:00:00,1371.79,1378.04,1328.03,1353.03,1634214,1520605694.69,0
2024-02-05 00:00:00,1343.03,1373.04,1333.03,1366.79,1803592,1674566499.46,0
2024-02-06 00:00:00,1356.79,1404.29,1355.53,1404.29,1995410,1900324218.2,0
2024-02-07 00:00:00,1396.79,1403.04,1379.29,1395.54,2062015,1975435102.12,0
2024-02-08 00:00:00,1391.79,1403.04,1384.29,1403.04,1656814,1593505690.13,0
2024-02-19 00:00:00,1414.29,1420.55,1400.54,1420.55,1605243,1564088444.93,0
2024-02-20 00:00:00,1418.05,1424.3,1410.54,1421.8,1123564,1098987813.26,0
2024-02-21 00:00:00,1416.8,1544.32,1415.54,1544.32,5055285,5295259396.81,0
2024-02-22 00:00:00,1525.56,1558.07,1521.81,1556.82,4922325,5307736374.06,0
2024-02-23 00:00:00,1554.32,1599.33,1549.32,1550.57,3567480,3917316281.52,0
2024-02-26 00:00:00,1541.82,1554.32,1506.81,1510.56,2862609,3048205024.78,0
2024-02-27 00:00:00,1505.56,1519.31,1501.81,1506.81,1981905,2083027074.06,0
2024-02-28 00:00:00,1508.06,1531.81,1494.31,1505.56,3082693,3253340358.41,0
2024-02-29 00:00:00,1496.81,1518.06,1495.56,1518.06,1845344,1936020982.56,0
2024-03-01 00:00:00,1518.06,1519.31,1498.06,1505.56,1828103,1917689306.77,0
2024-03-04 00:00:00,1500.56,1506.81,1484.31,1485.56,1655930,1719562862.03,0
2024-03-05 00:00:00,1481.81,1503.06,1476.81,1498.06,1817319,1889144330.16,0
2024-03-06 00:00:00,1494.31,1500.56,1485.56,1485.56,1345640,1396940060.42,0
2024-03-07 00:00:00,1485.56,1524.31,1485.56,1491.81,2016166,2109589237.19,0
2024-03-08 00:00:00,1488.06,1499.31,1481.81,1491.81,1113974,1154491251.23,0
2024-03-11 00:00:00,1491.81,1503.06,1486.81,1503.06,1210673,1260212019.66,0
2024-03-12 00:00:00,1504.31,1518.06,1495.56,1514.31,1641262,1721999708.11,0
2024-03-13 00:00:00,1510.56,1513.06,1481.81,1485.56,1768039,1834654994.4,0
2024-03-14 00:00:00,1481.81,1491.81,1469.3,1473.05,1409400,1448499697.91,0
2024-03-15 00:00:00,1513.06,1538.07,1506.81,1519.31,3750208,3973799130.9,0
2024-03-18 00:00:00,1514.31,1520.56,1505.56,1511.81,1671397,1761249149.98,0
2024-03-19 00:00:00,1510.56,1511.81,1493.06,1494.31,1293216,1351069630.23,0
2024-03-20 00:00:00,1491.81,1503.06,1490.56,1500.56,872663,910278572.98,0
2024-03-21 00:00:00,1500.56,1509.31,1496.81,1503.06,864466,905422293.67,0
2024-03-22 00:00:00,1500.56,1500.56,1483.06,1489.31,1028142,1065535606.11,0
2024-03-25 00:00:00,1488.06,1505.56,1484.31,1494.31,953202,993304120.45,0
2024-03-26 00:00:00,1500.56,1526.81,1496.81,1519.31,1740021,1835376190.72,0
2024-03-27 00:00:00,1514.31,1523.06,1508.06,1510.56,1274136,1347397150.36,0
2024-03-28 00:00:00,1508.06,1515.56,1491.81,1505.56,1302189,1362980388.48,0
2024-03-29 00:00:00,1500.56,1515.56,1498.06,1509.31,872759,917332315.96,0
2024-04-01 00:00:00,1509.31,1525.56,1508.06,1524.31,1191088,1261770380.39,0
2024-04-02 00:00:00,1523.06,1529.31,1510.56,1513.06,1085458,1149700799.95,0
2024-04-03 00:00:00,1510.56,1513.06,1496.81,1501.81,981846,1028648883.43,0
2024-04-08 00:00:00,1496.81,1505.56,1490.56,1498.06,906361,945290441.32,0
2024-04-09 00:00:00,1498.06,1503.06,1489.31,1494.31,857157,891468991.01,0
2024-04-10 00:00:00,1491.81,1495.56,1478.06,1479.31,1246391,1288696196.29,0
2024-04-11 00:00:00,1474.3,1480.56,1459.3,1475.56,1010213,1030820137.39,0
2024-04-12 00:00:00,1471.8,1478.06,1449.3,1451.8,1305454,1322011753.93,0
2024-04-15 00:00:00,1453.05,1484.31,1451.8,1480.56,1453203,1486326196.01,0
2024-04-16 00:00:00,1479.31,1493.06,1471.8,1479.31,1478036,1523138499.07,0
2024-04-17 00:00:00,1476.81,1523.06,1470.55,1521.81,2232641,2337576586.88,0
2024-04-18 00:00:00,1516.81,1573.07,1514.31,1544.32,3165914,3427338981.81,0
2024-04-19 00:00:00,1533.06,1546.82,1526.81,1530.56,1457675,1562376146.58,0
2024-04-22 00:00:00,1524.31,1545.57,1500.56,1506.81,2009818,2125722741.41,0
2024-04-23 00:00:00,1508.06,1525.56,1501.81,1511.81,1240027,1308866093.13,0
2024-04-24 00:00:00,1509.31,1515.56,1501.81,1510.56,941568,989093538.21,0
2024-04-25 00:00:00,1506.81,1521.81,1504.31,1520.56,1113812,1176304524.86,0
2024-04-26 00:00:00,1518.06,1528.06,1504.31,1519.31,1607628,1698581436.96,0
2024-04-29 00:00:00,1514.31,1556.82,1509.31,1545.57,2169177,2337350883.73,0
2024-04-30 00:00:00,1544.32,1554.32,1535.57,1543.07,1324557,1431407709.37,0
2024-05-06 00:00:00,1564.32,1583.07,1549.32,1555.57,1784101,1953817493.43,0
2024-05-07 00:00:00,1553.07,1555.57,1539.32,1554.32,1087057,1176786412.82,0
2024-05-08 00:00:00,1549.32,1554.32,1533.06,1535.57,1221791,1318611999.65,0
2024-05-09 00:00:00,1533.06,1546.82,1533.06,1539.32,1069461,1150726857.51,0
2024-05-10 00:00:00,1540.57,1564.32,1539.32,1561.82,1767836,1923452176.84,0
2024-05-13 00:00:00,1556.82,1570.57,1545.57,1565.57,1402499,1530058919.54,0
2024-05-14 00:00:00,1569.32,1576.82,1554.32,1558.07,1075784,1176577328.23,0
2024-05-15 00:00:00,1556.82,1559.32,1545.57,1548.07,868297,942907950.5,0
2024-05-16 00:00:00,1550.57,1595.58,1548.07,1590.57,3076292,3410151917.15,0
2024-05-17 00:00:00,1591.82,1621.83,1585.57,1621.83,2841749,3200736554.36,0
2024-05-20 00:00:00,1623.08,1635.58,1608.08,1616.83,2170210,2475290152.11,0
2024-05-21 00:00:00,1609.33,1646.83,1608.08,1638.08,2030049,2336192874.97,0
2024-05-22 00:00:00,1639.33,1661.84,1626.83,1639.33,2115531,2458448969.66,0
2024-05-23 00:00:00,1635.58,1643.08,1615.58,1619.33,1841623,2110799281.76,0
2024-05-24 00:00:00,1615.58,1630.58,1606.83,1608.08,1398276,1593330336.42,0
2024-05-27 00:00:00,1608.08,1635.58,1608.08,1633.08,1454361,1663272117.57,0
2024-05-28 00:00:00,1631.83,1641.83,1614.33,1619.33,1204323,1377107203.91,0
2024-05-29 00:00:00,1616.83,1625.58,1598.08,1601.83,1444811,1635445613.13,0
2024-05-30 00:00:00,1599.33,1611.83,1576.82,1584.32,1325496,1481608711.02,0
2024-05-31 00:00:00,1586.82,1593.08,1583.07,1583.07,826707,921248145.59,0
2024-06-03 00:00:00,1584.32,1585.57,1558.07,1566.82,1326697,1456086023.62,0
2024-06-04 00:00:00,1563.07,1575.57,1558.07,1571.82,981005,1079356560.61,0
2024-06-05 00:00:00,1574.32,1578.07,1553.07,1553.07,1018968,1114155998.81,0
2024-06-06 00:00:00,1556.82,1566.82,1554.32,1556.82,1049332,1145989425.79,0
2024-06-07 00:00:00,1559.32,1570.57,1555.57,1568.07,1170126,1281662985.8,0
2024-06-11 00:00:00,1566.82,1571.82,1543.07,1553.07,1337629,1452841956.89,0
2024-06-12 00:00:00,1550.57,1558.07,1541.82,1554.32,957426,1037927497.39,0
2024-06-13 00:00:00,1555.57,1560.57,1544.32,1544.32,1203508,1304403407.05,0
2024-06-14 00:00:00,1552.94,1562.94,1532.94,1556.69,1637990,1657433954.94,0
2024-06-17 00:00:00,1550.44,1554.19,1544.19,1546.69,681217,688669914.12,0
2024-06-18 00:00:00,1547.94,1554.19,1539.19,1544.19,700653,707829471.51,0
2024-06-19 00:00:00,1546.69,1560.44,1544.19,1552.94,796184,807676192.22,0
2024-06-20 00:00:00,1554.19,1555.44,1540.44,1540.44,629628,635070262.4,0
2024-06-21 00:00:00,1540.44,1545.44,1527.94,1534.19,830545,831176895.42,0
2024-06-24 00:00:00,1530.44,1542.94,1519.19,1531.69,947082,944907465.65,0
2024-06-25 00:00:00,1532.94,1550.44,1531.69,1544.19,769993,775332071.89,0
2024-06-26 00:00:00,1541.69,1550.44,1536.69,1544.19,628599,633763882.09,0
2024-06-27 00:00:00,1541.69,1560.44,1534.19,1550.44,928882,938954397.5,0
2024-06-28 00:00:00,1546.69,1566.7,1545.44,1552.94,918090,933947813.42,0
2024-07-01 00:00:00,1545.44,1577.95,1539.19,1577.95,1343051,1372549619.58,0
2024-07-02 00:00:00,1571.7,1594.2,1569.2,1584.2,1384386,1440864390.61,0
2024-07-03 00:00:00,1584.2,1587.95,1570.45,1572.95,713067,737326421.16,0
2024-07-04 00:00:00,1571.7,1581.7,1565.45,1566.7,735044,757464386.79,0
2024-07-05 00:00:00,1566.7,1570.45,1524.19,1530.44,1713354,1721256576.49,0
2024-07-08 00:00:00,1526.69,1536.69,1515.44,1525.44,868660,864791776.33,0
2024-07-09 00:00:00,1526.69,1546.69,1522.94,1542.94,1032485,1034316510.76,0
2024-07-10 00:00:00,1542.94,1559.19,1540.44,1551.69,873865,886626727.3,0
2024-07-11 00:00:00,1560.44,1562.94,1542.94,1550.44,721392,731789332.33,0
2024-07-12 00:00:00,1549.19,1572.95,1549.19,1572.95,1214164,1246877665.6,0
2024-07-15 00:00:00,1572.95,1577.95,1566.7,1575.45,869412,896975833.16,0
2024-07-16 00:00:00,1575.45,1580.45,1564.2,1571.7,943008,971564894.83,0
2024-07-17 00:00:00,1571.7,1586.7,1569.2,1584.2,1220168,1266412580.0,0
2024-07-18 00:00:00,1581.7,1587.95,1571.7,1585.45,1087061,1127365070.67,0
2024-07-19 00:00:00,1581.7,1586.7,1570.45,1580.45,898723,929722661.62,0
2024-07-22 00:00:00,1579.2,1581.7,1557.94,1562.94,994481,1018663805.8,0
2024-07-23 00:00:00,1565.45,1575.45,1554.19,1556.69,1020154,1046994471.4,0
