date,ticker,rolling_median_30d,kurtosis_20d,macd_hist,bb_upper,skewness_20d,return_20d,rolling_std_30d,macd,pct_change,volume_ma_20,turnover,volume_roc_10d,amount,rolling_std_10d,volume_ma_5,rolling_std_5d,return_10d,rsi_14,price_range,open_close_range,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2021-08-06 00:00:00+00:00,000011,0.3542116630669543,0.37416159161012247,-0.32773295460650204,0.148930852644979,0.6686179879604063,0.153027408136499,-0.6038467215163836,-0.22457830051894914,-0.37361008154188285,-0.004014167358416164,-0.39676113360323884,-0.6806055333117864,-0.20422655657150374,-0.31102738503874133,-0.17012872907245755,-0.6529331103817332,-0.8733513954829902,-0.1984843377657137,0.16666666666666666,-0.1739130434782575,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.007874015748031503
2021-08-09 00:00:00+00:00,000011,0.35075593952483775,0.6173267246528432,-0.33839431180701396,0.153970692813964,0.8778999277946108,-0.039970499005569184,-0.5986399516951569,-0.24618001633292907,0.4951816160118606,-0.01688602649637477,-0.2726045883940621,-0.690453790122062,-0.029482963687385462,-0.7364801108294476,-0.20280995332865817,-0.577406498122243,-0.6293103730668912,-0.3365802716476911,-0.22727272727273168,-0.08695652173912875,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,-0.0038722168441433615
2021-08-10 00:00:00+00:00,000011,0.33174946004319633,0.4314545400868166,-0.22723954482568148,0.1461466036436294,0.7102883211405266,0.1025682122222291,-0.6078427864642497,-0.22089984264610635,0.02965159377316531,-0.008891341111442467,-0.38596491228070173,-0.34908969818413005,-0.18032395306181917,-0.8202934104964964,-0.22874599988715055,-0.6214729275693888,-0.0882314407490381,-0.09468126578574315,-0.015151515151512215,0.0434782608695721,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,-0.024177949709864605
2021-08-11 00:00:00+00:00,000011,0.3144708423326136,1.0270831133814047,-0.13384010096906568,0.1580184799008998,0.8986082168450732,-0.08975055235492495,-0.6261564817662094,-0.19386650009790005,0.9755374351371386,-0.0656458877918492,0.5479082321187585,-0.2968117533678336,1.1192829252503427,-0.8179542718525874,-0.2501261496545999,-0.5675279864274232,0.06836787000150894,-0.08045235820441518,-0.5909090909090948,-0.608695652173909,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,-0.05056179775280891
2021-08-12 00:00:00+00:00,000011,0.3144708423326136,0.48205582462134916,0.12625102971122396,0.25990705154202803,0.710341147653065,0.08637622771295347,-0.6347315059396521,-0.09422044059123193,-0.916234247590808,0.004751483601517598,0.04048582995951414,2.108755237753621,0.39308363032905075,-0.564299482109401,0.04650045542846539,-0.04609713772021104,0.35722437610240554,0.36836749200506963,1.318181818181821,0.8260869565217464,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,-0.027053140096618297
2021-08-13 00:00:00+00:00,000011,0.29892008639308815,0.5107053055920369,0.10582121387541235,0.2618150298733499,0.8514671660678038,-0.18585837034475036,-0.6392250495546364,-0.08408218888054196,-0.3143068939955523,0.008036252206691021,-0.2564102564102564,1.0113259412653914,-0.007214217989177064,-0.5698417975222879,0.11906915258062688,-0.0631555553616205,0.021854310899027278,-0.03364303176211179,-0.19696969696970187,-0.08695652173912104,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,-0.015625000000000014
2021-08-16 00:00:00+00:00,000011,0.28164146868250534,0.544151798294716,0.031923730903137576,0.25493476734735304,0.8356819816955774,-0.14822671823382744,-0.6283191629239759,-0.09648852338138492,0.14529280948851,0.004357588481041826,-0.2941970310391363,0.15885669912750078,-0.05742728854850477,-0.5723282020759087,0.16445723405798848,-0.15804951075047907,0.06845922765747145,-0.15475492936758264,-0.16666666666666666,-0.26086956521738625,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,-0.010689990281826963
2021-08-17 00:00:00+00:00,000011,0.27300215982721365,0.5538371519743271,0.016633104817949163,0.2548426480259755,0.7296279032814923,-0.017062343909037412,-0.6230815566092403,-0.09172704939945174,-0.5752409191994069,0.012685798126276425,-0.2726045883940621,-0.13833070293721753,-0.03457095990352717,-0.5738606424949575,0.15833111664611185,-0.1376444937094308,-0.006209791957769623,-0.0854670886209469,-0.3181818181818211,-0.4347826086956515,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.016848364717542114
2021-08-18 00:00:00+00:00,000011,0.2678185745140385,0.9109305130288593,-0.09977259248745018,0.26517622724287265,0.9778210778969345,-0.26317166630068756,-0.6163271589783954,-0.12777171736930723,0.14825796886582654,0.022299610187335204,-0.41295546558704455,0.18203467705763776,-0.22401591745771765,-0.5116875756876994,0.19462675017531963,0.07340572129651507,-0.11018682568312194,-0.31129456598192035,-0.04545454545454741,0.4782608695652236,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.005917159763313483
2021-08-19 00:00:00+00:00,000011,0.2660907127429805,0.8354913788310401,-0.13509334403562281,0.15924518045870495,0.8889819710711436,-0.1914209787107497,-0.6034093919576993,-0.14117380158687176,-0.2045959970348406,0.019723456924525234,-0.4939271255060729,-0.00040036788023948725,-0.32597431012838524,-0.495084136209224,-0.10836456847145313,-0.45258540784540896,0.011650526862128394,-0.235660945781065,-0.46969696969697555,-0.4347826086956438,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.03475670307845081
2021-08-20 00:00:00+00:00,000011,0.2660907127429805,-0.15693659194830423,-0.18409088768615078,0.13311183305629254,-0.16829626096158024,-0.5641324835700015,-0.5916760224667287,-0.16270041177870992,0.02965159377316531,-0.12142559353339022,-0.47233468286099867,-0.5319349533071162,-0.300954037764597,-0.44134164265108555,-0.27632658654349956,-0.5048834837495815,-0.1473868183436069,-0.3179319632298319,-0.4393939393939404,-0.4347826086956515,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.04861111111111113
2021-08-23 00:00:00+00:00,000011,0.26263498920086337,0.12807011782829433,-0.19463353115910528,0.11944171931136517,-0.1507099967663149,-0.35144269866836636,-0.571989253703343,-0.17300229227922276,0.2935507783543365,-0.20180691963871505,-0.407557354925776,-0.16674569823478635,-0.2105360032772271,-0.41467221897355067,-0.34480045784666974,-0.5250971675163715,-0.01699614824786514,-0.30098243935433733,-0.3181818181818265,-0.47826086956520814,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.05893909626719054
2021-08-24 00:00:00+00:00,000011,0.26263498920086337,0.03262902920168572,-0.13050308636734115,0.08430635921427267,0.21164985645502188,-0.07155736134282267,-0.5643057211831751,-0.15487958929994056,0.23424759080800595,-0.24207626274684949,-0.38056680161943324,-0.24287998233759006,-0.17952888784213702,-0.41517979598807986,-0.3803416116525203,-0.7360308275921801,-0.08116634127670633,-0.12816366509023008,-0.560606060606065,-0.4347826086956515,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.05653021442495128
2021-08-25 00:00:00+00:00,000011,0.2591792656587474,0.11018181320477204,-0.033943180721425485,0.11538073111642277,0.027892509649854243,0.05837995958800046,-0.5698764952681674,-0.11902963542586889,-0.17197924388435876,-0.2587752385453098,-0.20242914979757085,0.07200342792035513,0.05771559529725825,-0.42573094736588524,-0.41555388968152257,-0.5878523878291565,-0.01567281522968332,0.007772297633913783,-0.5000000000000053,0.0434782608695721,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.07647058823529423
2021-08-26 00:00:00+00:00,000011,0.25745140388768883,0.09947909170662685,0.00022988600539180682,0.12160651707986145,0.1229311462294034,0.00893008146411243,-0.5750172862230795,-0.10005272396234852,0.6404744255003707,-0.2496226202685267,0.013495276653171342,-0.5750343867697195,0.3483749437830189,-0.7519080512628539,-0.34904037595015275,-0.5718548312969567,-0.37487925486179613,-0.0833670381648117,-0.2878787878787913,-0.347826086956515,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.058541266794625665
2021-08-27 00:00:00+00:00,000011,0.25745140388768883,-0.18319281611222005,0.14824517245447588,0.17287372438352824,0.07964891138579148,0.11351290585991561,-0.6110677208711243,-0.03380495829770615,0.4269829503335804,-0.21699662393283992,-0.029689608636977022,0.02056502833706711,0.3059677356329403,-0.6974371180869636,-0.19038038352719275,-0.3640816336133693,0.12431678141937327,0.28512047902769955,0.10606060606060165,0.3043478260869661,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.05771050141911063
2021-08-30 00:00:00+00:00,000011,0.25745140388768883,-0.1361054640285802,0.32053319724966045,0.23155715819778933,-0.1283498703258638,0.2866528828482721,-0.6209553925755765,0.053546732749595455,0.5900667160859896,-0.19121826663879057,0.46693657219972995,0.5628060352215168,0.9919204683454962,-0.5031547770547121,-0.050630748272999224,-0.17341770226395214,0.3701469652111163,0.5076807857236201,-0.07575757575757723,0.08695652173913648,152000000.0,0.5954,153000000.0,0.9645999999999999,861999999.9999999,0.642,0.2551,5.53,0.14,4.38,-1.02,0.1491,0.0472,0.0461,1413.69,26.95,2.08,0.95,0.95,2.39,0.6993,0.9274128856497108,-0.1575,0.07852500000000001,3.325562602053203,-3.9984163135385598,1386.74,0.04545454545454548
