date,ticker,bb_upper,rolling_std_30d,atr_14,volume_ma_20,macd,rolling_std_10d,macd_hist,return_20d,kurtosis_20d,rolling_std_20d,volume_ma_5,pct_change,skewness_20d,rolling_std_5d,volume_roc_5d,volume_change,volume,volume_ratio_5d,price_range,open_close_range,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2018-09-04 00:00:00+00:00,000002,-0.38330580848979534,0.30158799696045874,0.38421486484043965,-0.585732216398671,0.7586987068860171,-0.10067992923579062,0.9855662685666481,1.916632554616409,-0.6141710171155899,0.48009799250933194,-0.8223664781724183,1.8866474543707974,0.04989903823106626,-0.3775915696475759,-0.24168525615312414,0.37672618231520183,-0.4989037215706932,1.0982347977338083,1.2282608695652262,0.16666666666666338,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.056012332990750244
2018-09-05 00:00:00+00:00,000002,-0.33048509534755033,0.3697399291563098,0.418999958618898,-0.5877169464957938,0.8542166273025024,0.035766406149139986,1.035449938140643,1.7479864375414644,-0.6353321375597031,0.4997796471803085,-0.7756822870577565,-1.9481268011527377,-0.05356938754600871,0.033675272635190934,0.4418751061471098,-0.19832176062505438,-0.24709468888334396,0.4981641419370416,0.8804347826086947,1.4722222222222179,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.028741865509761447
2018-09-06 00:00:00+00:00,000002,-0.3308975301433868,0.37533246683053906,0.44907086758145187,-0.5684461090273106,0.8021765515806288,-0.03308502812475401,0.6917001180169581,1.4687282126994756,-0.529128072472314,0.29748265126611023,-0.6424890102944186,-1.1834774255523535,-0.3457869435172833,0.19079320481933315,1.451429417524184,0.5532237273774052,-0.6428061493249051,0.8222734439236129,0.35869565217391297,1.2777777777777724,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.016255605381165873
2018-09-07 00:00:00+00:00,000002,-0.3031892904571609,0.37533246683053906,0.4435508255707411,-0.642287737801828,0.6841391679105214,-0.02931784368476293,0.24510459295757367,0.6756145002845868,-0.522706767220745,0.21221030121941112,-0.5958611198356856,0.926032660902978,-0.24928524447229342,0.723019184441838,0.532308213399672,-0.5905024556752507,-0.7362058369606402,-0.3511689550224301,0.5326086956521787,0.75,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.006030701754386129
2018-09-10 00:00:00+00:00,000002,-0.33326376945350705,0.3905149063371485,0.43173646649417896,-0.7650974316892165,0.6324485979825905,-0.16743486409950709,0.06033257106539885,0.5231467878207852,-0.40668773587041346,0.19327102148151346,-0.6444475432974199,0.5917387127761767,-0.22918614591300168,0.6592580676214311,-0.33109563323466334,-0.17229947312833482,-0.41280947628157144,-0.5099352096345349,0.38043478260869906,0.33333333333332676,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.03407247160627361
2018-09-11 00:00:00+00:00,000002,-0.33618574481092967,0.4140763385279205,0.3984706376057925,-0.76716410863941,0.6158218736176865,-0.17733998997073006,0.003682369659485865,0.696816819608812,-0.4078207314401658,0.16582319224656195,-0.6562779792756244,-0.1844380403458213,-0.35851540824301675,0.6557759262147822,-0.05103543696020562,0.8966845033015631,-0.6821058249466301,0.4062195133907547,0.24999999999999784,-0.5555555555555644,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.018508437670114307
2018-09-12 00:00:00+00:00,000002,-0.4550304897078831,0.43127575247191197,0.3252197694065772,-0.7853719054429723,0.5836739896251327,-0.18195543046304982,-0.0819934340232305,0.9956599948037882,-0.23123008677340964,0.016840230885069935,-0.6976146506817984,-0.8952929875120077,-0.31335343345307864,-0.31726059173174304,-0.2716828596118526,-0.45242390823157475,-0.7850035117875923,-0.2514052193891746,-0.16304347826086882,-0.5277777777777821,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.0720268006700167
2018-09-13 00:00:00+00:00,000002,-0.4643538960735412,0.4123862745828176,0.2973327407641474,-0.807876382746813,0.5000509672707715,-0.1175534318796935,-0.2843715178685636,0.7958398450656023,-0.36396961949702344,-0.1728159625231975,-0.8189853110024775,0.5379442843419788,-0.2419110808568665,-0.249831636624294,-0.669975411621682,-0.20602777452697021,-0.42685662665077123,-0.28587823837279996,0.1413043478260827,0.33333333333332676,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.050193050193050204
2018-09-14 00:00:00+00:00,000002,-0.47178886151754473,0.32633395927156916,0.2625195016978314,-0.8109311005604142,0.4564134761034166,-0.08894074727439727,-0.3423099872291264,0.6899615328219642,-0.28570943649903946,-0.31430845484255293,-0.7702596998080304,0.5302593659942363,-0.17349304065089674,-0.4265570320869301,0.4284387997801122,1.0513660245106715,-0.7363721847939597,0.7029926414182218,0.14130434782609044,-0.08333333333333662,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.13514986376021781
2018-09-17 00:00:00+00:00,000002,-0.4668381963106324,0.19705400842517795,0.20566803470151618,-0.8235901880410901,0.44460097365714046,-0.20112286074862687,-0.30591450534696857,0.8024710780917109,-0.29885041668930995,-0.5053741347772298,-0.7702972335786497,-0.9606147934678194,-0.2628134852951533,-0.4069158184514306,0.022837262866769313,-0.5344131248052448,-0.9207618268688716,-0.24845283624282127,-0.0978260869565182,-0.1388888888888911,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.10134378499440103
2018-09-18 00:00:00+00:00,000002,-0.483014087441621,-6.10287381532606e-05,0.15733645729696744,-0.854932874468763,0.3749938394391339,-0.15316386239281693,-0.42706649910560524,0.2832036008602281,-0.19530975989208557,-0.5567199795683409,-0.8849086873736657,0.430355427473583,-0.023682509603780825,-0.3835751421855396,-0.7302297505814822,-0.437979417601406,-0.5751926862402618,-0.5852235888022159,-0.24999999999999784,-0.08333333333333662,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.09262340543538536
2018-09-19 00:00:00+00:00,000002,-0.5040633576781136,-0.09684995052472001,0.11914574120221662,-0.8678645982789458,0.33792716211820273,-0.6493265514951907,-0.43938159055767806,0.11597454377138516,0.010851139727216037,-0.5560242194424135,-0.860785420215324,2.559077809798271,0.07637140033124948,-0.5083881885332627,0.23334405761922877,1.239398397524866,1.5346592641880838,0.5277880005064167,0.010869565217389195,0.30555555555555447,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.014583333333333393
2018-09-20 00:00:00+00:00,000002,-0.38083070505315114,-0.21222026638381475,0.3356204178139295,-0.7408323730334171,0.44348650796129685,-0.297228180294919,-0.07840023707117325,0.5980524585899992,-0.2444283457224522,-0.5109631269226637,-0.33739002149069014,-0.2536023054755043,0.1292009402421496,0.4489033296910342,5.230005831395005,4.636790485762534,-0.30437148243644124,3.9386350549641436,2.4673913043478337,2.5,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.015231092436974746
2018-09-21 00:00:00+00:00,000002,-0.33555975609318306,-0.24689415886580604,0.2846951331108251,-0.7438388868158002,0.5043640288087404,-0.20219585686483307,0.09421029422699527,0.6202168545047869,-0.2366002211191962,-0.5182276569912094,-0.30975317636050137,3.677233429394813,0.11873638402804366,0.6595237767912601,0.20721837078617739,-1.1817079704142062,0.9486967109336735,-0.07571925980884853,0.010869565217396918,-0.6666666666666733,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.1800288046087374
2018-09-25 00:00:00+00:00,000002,-0.11124545983928934,-0.04979466729114283,0.5584604462269599,-0.6317222648182027,0.7571231151925345,0.7838348443111757,0.7311985475011298,1.3921042315921295,-0.11131555285017702,-0.17000381064038542,0.07045610047581886,-2.07492795389049,0.37738502244756944,2.3593803549349737,3.567818778716361,2.160491720083845,0.5897157762436811,1.5110213161410568,3.141304347826103,3.7777777777777724,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.14336553126588714
2018-09-26 00:00:00+00:00,000002,-0.10218195631302716,-0.025441015369634362,0.663292231680365,-0.5871338194946175,0.8130449108125669,0.9091239666223201,0.7290042359318056,0.40925209099945475,0.15980439587681916,-0.10983082797245516,0.4112715998378752,0.12295869356388088,0.4239541198804854,1.8750539091684582,4.194756955833145,-0.25020436239295774,0.44426538948496863,0.35903364017824235,0.2065217391304333,-0.2222222222222376,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.148223350253807
2018-09-27 00:00:00+00:00,000002,-0.13637728675586264,-0.07425514925138457,0.7695541734997295,-0.5165598569304354,0.8529958220145029,0.9863149731673089,0.6857238414806626,0.43351170745235523,0.15508695056659724,-0.05139012012740199,0.6412962704725218,-0.3650336215177714,0.4090470016757797,0.9535039324762028,1.7979403935572857,-0.0941458150506982,-0.48125236814623823,-0.11105076215426715,1.7717391304347863,-0.6388888888889009,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.18069815195071867
2018-09-28 00:00:00+00:00,000002,-0.13827973855944928,-0.1630398666624116,0.6541905916288425,-0.4947048580589766,0.8508014132636403,0.884279727266054,0.5415199900919444,0.33400183117590027,0.15721449637806775,-0.021135901513480382,0.18643753689843331,-0.23054755043227665,0.4619871591076005,0.8417219938343098,-1.054371210524794,-0.9164318280257366,0.0684856340162836,-0.9973232292941078,-0.31521739130434845,-0.16666666666667324,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.12933264355923435
2018-10-08 00:00:00+00:00,000002,-0.14747956541919655,-0.23305087709780656,0.6518554228400096,-0.43837532849629507,0.8237818010147864,0.7687978356538817,0.3616103761942368,0.4439864328176325,0.1945164231551611,-0.006959194531729702,0.2705668772293824,-4.407300672430355,0.4299604144791806,0.6453115140826576,0.5264851529189227,1.133505057733505,0.8879312336540149,-0.22871475833172195,0.7065217391304367,-0.11111111111110891,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.033957845433255175
2018-10-09 00:00:00+00:00,000002,-0.12171347405310333,-0.2608556340149934,0.9551333824830056,-0.35192423403794393,0.5325313618725064,1.2014082490586244,-0.4693281477947271,-0.6661632132713824,0.6385606732978131,0.14430945010769805,0.256856103603633,-0.4534101825168108,-0.5445140800010863,2.1455902789800416,-0.01703437760465946,1.1025264731129651,-0.057666093690796345,1.0407344687621771,1.2934782608695692,1.8333333333333366,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.04807121661721081
2018-10-10 00:00:00+00:00,000002,-0.12922331812547144,-0.2032993019002065,0.911236482719026,-0.3333483852783755,0.2733336428030191,1.5457869205088994,-1.050740598893573,-0.5783164426590754,0.6973454693211253,0.3102522177588328,0.11078457309897319,-0.09606147934678193,-0.5938774522879067,2.973916823337809,-0.47858274743109264,-0.7552604299554285,-0.4985710259040543,-0.23461867881638876,0.5108695652173926,-0.027777777777792032,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.03158522050059601
2018-10-11 00:00:00+00:00,000002,-0.21990130450048562,-0.11582894836533045,0.8191957648084136,-0.33332796945338883,0.0608757060133917,1.884041175079402,-1.3943452361387128,-0.912929206516966,1.0270256950434193,0.41787866568119164,-0.10195162574660263,-1.813640730067243,-0.5036736185564714,2.9069380256474786,-0.7619699289452424,-0.5706759288688691,0.12928807748112414,-0.7505749478502276,0.010869565217389195,-0.6111111111111188,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.02130325814536351
2018-10-12 00:00:00+00:00,000002,-0.3510277204509353,0.05672433391080393,0.8028449769607394,-0.310231291448378,-0.20007328335977495,2.435466338384498,-1.7953076431628194,-0.8887139444386583,1.068927172346456,0.6750283729736678,0.0358072171706574,2.159462055715658,-0.5036416365408384,2.582863393914437,0.989012428236792,1.3091934492948727,-0.2823534983873502,0.184397781661791,0.14130434782609044,-0.4722222222222277,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.01426024955436711
2018-10-15 00:00:00+00:00,000002,-0.6398893190412425,0.11440594471561355,0.8054983846131616,-0.28811216284115704,-0.298801933427889,2.5734764260112217,-1.694298127961983,-0.3045464409815512,0.8060227750562698,0.7538738074971798,-0.04335411157695271,-0.6878001921229587,-0.6804799086959992,0.16952151411391878,-0.3385293552966339,-0.46395976981855896,-0.4807394623268365,-0.42598547589158203,0.5978260869565293,1.1666666666666534,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.0818181818181819
2018-10-16 00:00:00+00:00,000002,-0.6705246120956896,0.1947761136142012,0.7254694585164269,-0.27243550300623026,-0.4093605043516795,2.158168363819816,-1.6442487883140513,-0.595448313618424,0.8350880203861922,0.8702115836256815,-0.35217311409093327,-1.0067243035542748,-0.520639703674309,0.015411676788848427,-0.9057111965222095,-0.28191198511194715,-0.5915525335699169,-0.38454535352174807,0.010869565217389195,0.19444444444443568,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.07044887780548645
2018-10-17 00:00:00+00:00,000002,-0.6862261447328528,0.30805462103674974,0.7737813236002842,-0.2834040467567761,-0.5430997686723747,2.0274864277146722,-1.6644800566314755,-0.8738150686637449,0.8057213483857788,1.0246373440512113,-0.47263618698594706,0.5686839577329491,-0.3569978989803414,0.10226184695605248,-0.575061936309216,-0.17221912781668666,-0.7995912926150803,-0.44260120478691634,1.2500000000000047,0.9722222222222179,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.08369230769230766
2018-10-18 00:00:00+00:00,000002,-0.7147697715615348,0.38510635390256437,0.680411155039507,-0.29061352673168717,-0.6152814536138425,1.5971064783285562,-1.5206128761042266,-0.7455546997930463,0.7562656594576642,1.1287214614672283,-0.5405566727354951,-1.425552353506244,-0.4350388381683336,-0.044689577332724974,-0.4611558081278447,-0.413920340354449,-0.17474493332224347,-0.845319740634727,-0.09782608695652592,-0.30555555555556435,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.18565941101152372
2018-10-19 00:00:00+00:00,000002,-0.6979676561054432,0.5041629061535322,0.6226942426169809,-0.25316509086743433,-0.7364472012949183,1.0739658819765672,-1.53287967524878,-0.8389902585359992,0.6628414215055649,1.2983877241375827,-0.6091569367751454,2.451488952929875,-0.3976731050754489,0.25268787309613977,-0.2786460087961842,1.835467327666481,0.2454011755246888,0.9166883863066679,0.18478260869565494,0.7499999999999951,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.13562386980108498
2018-10-22 00:00:00+00:00,000002,-0.7227717893351536,0.542342161990169,0.7652990697025273,-0.21191208095101452,-0.7078756481877417,-0.16055387623820924,-1.1533700785817436,-0.5170402253614084,0.3173944398266346,1.3432163688020173,-0.4900774003693427,2.981748318924111,-0.40377768499772904,0.05364983018896172,0.7227961645232226,0.6866649680556268,0.8194860314027743,1.604033567010868,2.0978260869565317,1.9722222222222179,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,-0.0011204481792718838
2018-10-23 00:00:00+00:00,000002,-0.564756687967532,0.5193182627393558,0.922242725573842,-0.11643705007207937,-0.5284685520065728,0.17813686182695312,-0.4575838909201784,-0.08426140849731328,0.0024756421903324036,1.3337471583054852,-0.1967019805580281,-1.398655139289145,-0.38596071399921333,1.3794950528125094,2.079013144298833,0.7118552706310071,-0.3323733677118855,1.9520854135358356,1.9673913043478304,1.9444444444444455,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.09027373325567833
2018-10-24 00:00:00+00:00,000002,-0.530096070867866,0.5237486824623939,0.8829246937065326,-0.08033067114756222,-0.4593453506461433,0.235920738795906,-0.18769752614260002,-0.16966975230155204,-0.04722264611692518,1.3438597247993267,-0.13822228072393256,1.0489913544668588,-0.36151231923131355,1.400612937494738,0.48242323336072684,-0.9589028436874338,-0.3237602465644552,-0.39419597134367057,0.5326086956521787,1.3888888888888813,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.09369676320272585
2018-10-25 00:00:00+00:00,000002,-0.48077253812141973,0.4759184643148148,0.8798581215913981,-0.06490155319059658,-0.34670061393986507,0.41201062083960704,0.1413693171700829,-0.054605561922883204,-0.08920169077780689,1.3415634266231689,-0.030858493774998084,2.0518731988472623,-0.41287547168600536,1.5108891218953122,1.1131892380699198,0.0616110075973449,0.6448439102830685,-0.5153516816178818,0.8586956521739163,0.3055555555555446,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.05021598272138227
2018-10-26 00:00:00+00:00,000002,-0.4403820743992701,0.47792724256726793,0.9840282828360654,-0.11950495310598425,-0.14638830199899633,0.7764640118804149,0.6325620318619359,-0.14553705044968446,-0.028029916957686904,1.29355233085355,0.1540688301583849,0.7300672430355427,-0.4342997223880623,1.0234347466257527,1.0221054735036,1.707344136955887,0.17596712781982682,0.8434377550182234,1.9021739130434876,2.972222222222218,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.04299363057324834
2018-10-29 00:00:00+00:00,000002,-0.3872015673173776,0.496442698401699,1.0339374778112274,-0.09002903867551218,0.051468389698975804,1.1943129515473083,1.019131491702273,0.04133789497137823,-0.04020501015667798,1.2780061624569339,0.1384021300414826,-1.9942363112391932,-0.5266445777700648,0.8888728551494102,-0.0411851081800011,-0.39579588757498807,-0.08020853549215855,0.11039905151087405,1.4456521739130563,-0.38888888888889106,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.0695457094784073
2018-10-30 00:00:00+00:00,000002,-0.38748345077784624,0.49414072756249683,1.1939880285634996,-0.1531676712008702,0.0899234805599243,1.194162144673986,0.9139364527339117,-0.9602220199804957,-0.036982233153532974,0.9349742732892069,-0.06459978965449382,1.9827089337175792,-0.5870314457013213,0.8921974832849974,-0.6053640450069823,-0.2622844752079027,-0.11707537405158631,-0.031958391741280005,2.5543478260869708,3.4444444444444455,695000000.0,-0.1654,676000000.0,-0.16010000000000002,,0.2722,0.063,10.32,0.76,5.61,-0.86,0.059699999999999996,0.0060999999999999995,0.0060999999999999995,3318.05,9.22,1.23,0.35,0.35,6.36,0.8173,-0.6076392077913013,-0.1907,0.09473333333333334,5.473423790783849,-13.65057697496865,3308.8300000000004,0.024038461538461692
