date,ticker,pct_change,bb_upper,return_20d,volume_ma_5,rsi_14,rolling_std_30d,macd,rolling_std_10d,return_10d,skewness_20d,volume_ma_20,amount,rolling_std_5d,kurtosis_20d,volume_ratio_5d,volume_roc_5d,volume_roc_3d,open_close_range,volume_ratio_20d,volume_roc_10d,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2019-04-17 00:00:00+00:00,000016,0.28571428571428575,-0.16917346268730146,-0.33661941479431085,0.5182200682770596,0.373009497090294,0.6664959701073513,1.1133612848598697,0.1266080035627351,-0.6738924180122959,0.11462146286337518,2.248446578898937,0.19194778165774543,-0.14915893462907018,-0.7578015044279508,0.06129933601792321,-0.2578060455434992,0.09549316064418435,-0.09999999999998935,-0.877396800403127,-0.637071710739972,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.01968503937007867
2019-04-18 00:00:00+00:00,000016,0.7124773960216999,-0.20324014902004633,-0.6601578284222397,0.3737575179346892,0.4433420497550313,0.6521135926649517,1.025953716427979,0.10699211855799715,-0.3340463566943517,0.017076984879587497,1.8062300039624186,0.9249632989828236,-0.4097054263373329,-0.6759893900802447,-0.19168351153349533,-0.4661160169858081,-0.21581746077193964,-0.49999999999998224,-0.9221730443625837,-0.6903101189930883,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.09266409266409258
2019-04-19 00:00:00+00:00,000016,-0.5569620253164558,-0.15473932349690098,-0.2571973486544872,0.5003487027077229,0.6183329489906336,0.640810540645979,0.995233941920104,0.06615562332475539,-0.1023708125417896,-0.1951572216718828,1.5607530288758917,0.336175976769108,-0.09902028142629231,-0.6303786489208459,1.2851479255453073,0.7341036104668127,0.9746885374457036,8.881784197001284e-15,-0.23051792441832647,-0.008771422228207633,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.0960784313725489
2019-04-22 00:00:00+00:00,000016,-0.6365280289330923,-0.14909836753132596,-0.7556811270513304,0.4874351635300309,0.44560185358452603,0.6020935860920031,0.9246950150239482,-0.1401964718096915,-0.49182128114901114,-0.4547840207610577,1.1720739518504824,0.273273776926322,-0.08461041277206996,-0.90657861657692,-0.035842006424014645,0.009869065120340453,-0.01853805693388037,0.10000000000001599,-0.5575027606055164,-0.6944894681063293,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.1197604790419161
2019-04-23 00:00:00+00:00,000016,-0.7956600361663655,-0.15872773563488524,-0.5412516163265436,0.4734825521998665,0.2562858266766291,0.4428872955995616,0.819063567314104,-0.17638685925803654,-0.4010323990136204,-0.42131003603649153,0.9761707925128593,0.14395047106408693,-0.23624350207498374,-0.8076357040282541,-0.1591239136352929,0.00024721065745733167,0.22738971738851008,0.3000000000000213,-0.5152446141164035,-0.42460443626925454,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.08163265306122455
2019-04-24 00:00:00+00:00,000016,0.5895117540687161,-0.13544722809429743,-0.5144929789244708,0.41529338590610637,0.03531040499777574,0.3389816722642261,0.677743673320073,-0.339476092070929,-0.8107031888211829,-0.4338884112362514,0.8912138505050158,-0.04781510099305974,0.1508851188592038,-0.7737948860649783,-0.3375059954775324,-0.22150470858041577,-0.6574843995875721,-0.19999999999998758,-0.5975839616121978,-0.4406628868263558,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.19277108433734955
2019-04-25 00:00:00+00:00,000016,-2.0325497287522607,-0.1429149235387836,0.00832567955842177,0.3589594643656227,0.20662208343662572,0.22532292378161906,0.599355019695438,-0.39287543821686005,-0.3006881464427825,-0.2950224674595714,0.7765709753626457,0.14917248810160022,0.18233692027406173,-1.14753777371397,-0.7728576028531835,-0.28390578148677914,-0.5083778804958003,-0.09999999999998047,-0.7889329169969269,-0.6260703218084331,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.14042553191489365
2019-04-26 00:00:00+00:00,000016,-0.6907775768535263,-0.1534355732942876,-0.4827658286626308,0.1825592358372945,-0.31173113457967333,0.08657653203234074,0.40199928882077424,0.007869311500281346,-0.6013232882168624,-0.5359833825302845,0.732589260846538,0.0329278001247395,0.5908598026245886,-0.6767124916890316,0.19583542222655362,-0.5337368435961776,-0.07479685181369401,2.600000000000025,-0.46658818938990076,-0.16074580163809357,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.1236442516268981
2019-04-29 00:00:00+00:00,000016,-1.569620253164557,-0.18116046387512305,-0.6626508275929553,0.1214194648722126,-0.4560377731314515,-0.0023445740036340578,0.20296659270843534,0.3592495772903264,-0.9026716030541929,-0.37100972357488093,0.6758590914780707,0.10427964386472702,0.8351513382140007,-0.7539726486357445,0.03824566633768899,-0.2572215729181394,-0.06914175089885115,0.20000000000001422,-0.5601118939953539,-0.27836057904496103,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.07709750566893421
2019-04-30 00:00:00+00:00,000016,0.7377938517179025,-0.19552866080860135,-1.1849076195113648,0.10089356827846686,-0.7487439028286003,0.12232397297500963,-0.04680124393509658,0.8891690074565244,-1.1471922930211096,-0.3258655970331252,0.6160580157766674,-0.21779221702900914,1.3334238392177755,-0.8787080415287015,0.4435907898911898,-0.04280304202637776,0.6535108335945886,1.4000000000000195,-0.36440537908051496,-0.09567777603459486,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.07555555555555553
2019-05-06 00:00:00+00:00,000016,-3.858951175406872,-0.24620678269486104,-1.199426226711233,0.017794814208157754,-0.5330625444123239,0.2125102263972426,-0.19720027064571402,1.0712505689658924,-1.1054900088986732,-0.34178646372533483,0.5038938945779277,0.5154581244249817,1.2476152831363347,-0.8778418300746144,-0.6406067337328165,-0.4743116277854209,-0.5898877598562612,0.10000000000001599,-0.8407541164768358,-0.5976576974074855,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.06218905472636817
2019-05-07 00:00:00+00:00,000016,0.18083182640144668,-0.30625127482532866,-1.7505345724327,0.21793497074443385,-1.1189053414133943,0.4051983617682039,-0.5358776641002291,1.7583277441944365,-2.2361750764072994,-1.4653255623125974,0.45898151052163083,-0.09942515035252139,1.6679889949242852,1.1977062878650735,1.893751099460813,1.8432234621901615,1.5264481915204542,3.100000000000034,0.7542281176867139,0.9456591675862087,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.017326732673267398
2019-05-08 00:00:00+00:00,000016,0.0,-0.36894175720300115,-1.7095333922306637,0.17872603900179268,-1.072411959518454,0.5739900540755964,-0.7832549463300603,1.9478912063843883,-2.3633210651321583,-1.4739193643060278,0.4038380771417429,0.0485926295895164,1.7392520385123673,1.170627503373982,-0.2931708368815586,-0.1766109434388452,-0.2297198668198341,-0.39999999999998403,-0.43468471024548283,-0.6181985570699422,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.03217821782178215
2019-05-09 00:00:00+00:00,000016,0.26763110307414106,-0.4643940580341682,-1.8321825389252506,0.20827261290622173,-1.0724119595184534,0.6400363324746442,-0.9656797712867259,1.957097111371786,-2.227061303987642,-1.5361029043704268,0.3049673223583883,-0.15521381241557522,1.3806592489392386,1.3585271623062138,0.2018315764537874,0.29327501865278127,1.3276942137282044,0.5000000000000178,0.011345401839976925,-0.08007826403100293,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.02948402948402951
2019-05-10 00:00:00+00:00,000016,0.7992766726943943,-0.5266544310633975,-1.6303904110886356,0.14853778456983482,-0.9936734563371492,0.7252943386171122,-1.0810398786673696,1.819389615028896,-2.001874619370744,-1.6693552174828301,0.25167891244039153,0.028663504728727616,1.1126162932690042,1.4909848490048838,-0.476592399220683,-0.30619200395845203,-0.8197224044527973,0.30000000000001686,-0.41903518343965335,-0.3569674452152865,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.0432692307692308
2019-05-13 00:00:00+00:00,000016,0.9547920433996385,-0.704126119636651,-1.600888289617625,0.23322497938460582,-0.7564647636029387,0.7867140745251686,-1.1143475091209318,1.5729978928790023,-1.5941857867906093,-1.6313251005533629,0.2193280409292498,0.28053464877325396,-0.3271540515308881,1.4268301664893184,0.030309599219412706,1.044092463347434,0.4090470978346062,1.7763568394002568e-14,0.06986430671109656,0.09172663025347942,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.04449648711943783
2019-05-14 00:00:00+00:00,000016,-1.35623869801085,-0.6364978980270399,-1.2328670413509188,0.14898133216254775,-0.4791615913387729,0.8396431539450464,-1.0735913535642854,0.954110728071144,-1.5000706570611648,-1.7299916207946417,0.20027609357776116,-0.042820109620656924,0.09214133236271677,1.5446316996374143,1.0895716985390616,-0.24038505108167282,0.48601957065604257,1.0000000000000178,0.6509250359554691,1.0413463674678556,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.007299270072992544
2019-05-15 00:00:00+00:00,000016,0.5280289330922243,-0.6374828294041085,-1.288894685664719,0.1614828448962475,-0.7235801040580131,0.913363058139171,-1.1021465964194619,0.631769534350815,-1.3103021434233988,-1.664897203422188,0.18310544266106818,-0.12691323748186834,0.006944268890349622,1.3540630442811064,-0.0952232535881468,0.17694276847149717,0.40747934198736824,8.881784197001284e-15,-0.06759108183284676,-0.08009347296273187,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.028776978417266213
2019-05-16 00:00:00+00:00,000016,0.1735985533453888,-0.6378390456650269,-1.2595401208775077,0.10337585874022355,-0.5708297518586148,0.9604441335910582,-1.081301310074527,0.2621564217595086,-0.9751990748241716,-1.6562452997013593,0.16007844503409857,-0.16335132530932633,-0.13629866680174132,1.3204416476545813,-0.30769299428195157,-0.2886489209734679,-0.29951556204705004,-0.4999999999999911,-0.25778307617744217,-0.11441300664146525,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.06205250596658716
2019-05-17 00:00:00+00:00,000016,-1.8119349005424956,-0.6412770107902767,-1.097974636501142,0.09746564335508859,-0.5185920736634999,0.9717268465752927,-1.0407856249860004,0.10407779118118055,-0.46778621604227266,-1.7714741480481293,0.13761025333082563,0.062207216144837194,-0.3001437357928184,1.4709631270698798,-0.4539070690816713,0.023349569427157216,-0.650885070023793,-0.39999999999998403,-0.32964839722131256,-0.3129963299743231,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.03768844221105525
2019-05-20 00:00:00+00:00,000016,0.9077757685352622,-0.6132810596798551,-1.5289396512271256,0.11021369650199678,-0.8481239748455729,0.9874994992076114,-1.0933983331548742,-0.3020453891849776,-1.1991882691559903,-1.4633482753201519,0.12776950922970798,-0.13636307619896212,0.17790214456500608,0.8061997332277346,0.5184010468296318,0.16070859981082847,0.38761810320955714,1.400000000000024,0.3502009299596062,1.1257585768408862,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.01960784313725492
2019-05-21 00:00:00+00:00,000016,0.5316455696202532,-0.6567958734405371,-1.4235600914261697,-0.0007114773568390715,-0.5820223574611896,0.9904536052173738,-1.0727050171480468,-0.33512496423565336,0.2540714835705592,-1.4083643316376522,0.1162435054916197,-0.01634177293959516,-0.0605940157334786,0.6862350034733337,-0.001826185939563698,-0.47372362887653,0.10684403030045776,0.9000000000000196,-0.16596127977413222,-0.6075235689671429,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.02898550724637684
2019-05-22 00:00:00+00:00,000016,-0.7848101265822786,-0.6522778462583986,-1.4542481628951385,0.008321583262269996,-0.4263589768960298,0.9718559404798841,-1.0136101941365403,-0.36097233715701904,0.3635229729984508,-1.4236430940618872,0.07269226353155993,-0.323672252933088,-0.04686459882918128,0.7214549951687537,0.4585840446622971,0.14404787828253074,0.5860572248837402,-0.19999999999998758,0.21303020219899915,0.24360813655141453,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.004938271604938386
2019-05-23 00:00:00+00:00,000016,-1.0705244122965643,-0.6683696346841893,-1.4942350138858247,-0.04943529299189178,-0.5822286775201038,0.9292125090635855,-0.9955877898200363,-0.36878186890611886,0.11540549884424461,-1.3858238413388415,0.03960221203274367,-0.3026155973917386,-0.08164192235779674,0.6619003927095571,-0.8522105172713884,-0.42636461445703316,-0.7859519457364904,0.10000000000001599,-0.6477789609750407,-0.6017615775037215,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.02798982188295162
2019-05-24 00:00:00+00:00,000016,-0.9186256781193491,-0.694326039439895,-1.5700317793365681,-0.08627563555923305,-0.7774879231618983,0.9210240788173565,-1.0240471392859458,-0.22095600421347816,-0.2952787069425295,-1.3114109848593007,0.011997906751408762,-0.331605566566506,-0.06638467922624047,0.5276976934818998,-0.6150430567959685,-0.27067598494565437,-0.4363091133164501,0.4000000000000151,-0.5178810415398354,-0.2810363577381052,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.05221932114882511
2019-05-27 00:00:00+00:00,000016,1.6057866184448466,-0.6705189338332601,-1.5919298726871998,-0.20336094248234676,-0.9292966866397976,0.8922468294123121,-1.0792014109156072,0.009020399856661263,-0.7956839869121727,-1.2900023166374257,-0.01105940584429648,-0.1777234087847705,0.3368395833443517,0.49053315811270215,-0.4316343731031751,-0.6473363283535233,-0.6696007381790305,0.10000000000001599,-0.5623161515623456,-0.5621239524346747,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.010000000000000009
2019-05-28 00:00:00+00:00,000016,0.18083182640144668,-0.685515954485775,-1.4230651995790637,-0.21362220214625252,-0.4587410372054755,0.8534992791785357,-1.0277678453241235,-0.1270759727686217,-0.6164216074627873,-1.0769146705771235,-0.012246489495042331,-0.122524995042613,0.27023627745278694,0.31219420350905747,0.6016722671568133,-0.01080719903637631,0.9085210125173677,1.0000000000000178,-0.043155820609371495,-0.48237371641095955,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.029850746268656636
2019-05-29 00:00:00+00:00,000016,0.44846292947558775,-0.7263028927790809,-1.0153343363613332,-0.2435537843671989,-0.40600110231035974,0.8290734345438054,-0.9638970521620907,-0.14151214484846217,-0.15605473849073237,-1.3644199983975598,-0.02292948447753604,-0.2640304636207812,-0.015696788389204002,0.9527289699110899,1.0169294538829,-0.13506043112818303,0.8727688459607873,-0.5999999999999804,0.10991992466128603,-0.06403113450068822,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.04668304668304678
2019-05-30 00:00:00+00:00,000016,-0.26763110307414106,-0.7193879250890473,-0.799801520534953,-0.2244688545721145,-0.270580928264347,0.7774561595051862,-0.8769127398305736,-0.20889060862213835,-0.17925466164211154,-1.4906153809864826,-0.03801673916786171,-0.30742551749549507,0.03315011236989578,1.0667800733696857,-0.009793324931898717,0.3462455195231149,0.34552218843046795,0.10000000000001599,-0.33975191599242205,-0.23420284765077318,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.06683168316831684
2019-05-31 00:00:00+00:00,000016,-0.09041591320072334,-0.7066615622692589,-0.539727018438641,-0.22766937692257905,-0.3326428253190217,0.7384524973144608,-0.8104031520831493,-0.3334217352416721,-0.3108880877495247,-1.7298380099753399,-0.061733149708831064,-0.3028207840112226,0.044440240429744156,1.7098205660625432,-0.2711948539372202,0.0357907122091354,-0.39749696707472565,-0.4999999999999911,-0.4472335521766247,-0.27245148837842215,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.007444168734491156
2019-06-03 00:00:00+00:00,000016,-0.6292947558770344,-0.7500493988489378,-0.7004851610944905,-0.22296709698663447,-0.3542802311102539,0.6710755207423555,-0.7512948760131909,-0.3390347703778337,0.22775796759860586,-1.704344522005396,-0.06508750099944662,-0.3637611514258129,-0.6116249170926333,1.7752960489301093,-0.26993987076668235,0.14159732431299848,-0.47173920171574174,-0.19999999999998758,-0.4324502212372711,-0.5701741714262926,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.03030303030303033
2019-06-04 00:00:00+00:00,000016,-0.5497287522603979,-0.7405882105801674,0.0,-0.28398528637807935,-0.5073782993433492,0.5847250028099097,-0.726853196678431,-0.3473226741278773,-0.239743042592168,-0.49062519330071586,-0.12487973483496852,-0.31201170870961104,-0.47244226794821736,-0.39008730623690535,-0.44592837896708304,-0.48153528648134647,-0.3283932398007707,0.20000000000001422,-0.5492344717036709,-0.48921280941113376,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.02051282051282053
2019-06-05 00:00:00+00:00,000016,-0.18444846292947562,-0.7262968449117394,-0.15437197514573328,-0.33915179966058484,-0.6346697730574712,0.4496381454372502,-0.7251514524237479,-0.40995042695175865,-0.5578279052617725,-0.3532869875169044,-0.13914368549937786,-0.3844128139988218,-0.19821544850758413,-0.47813217236013256,0.23721655648525916,-0.3887602502640783,0.09563387512912194,0.4000000000000151,-0.29663741562427076,-0.4832567884017732,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.02319587628865987
2019-06-06 00:00:00+00:00,000016,-1.0271247739602172,-0.7425660506721644,-0.19310951198005571,-0.3734287973837447,-0.6774548147152655,0.31301845317324156,-0.7224891232641945,-0.39244813132703044,-0.3796722486244906,-0.316626734427491,-0.1685532471689293,-0.3767079484970876,-0.15961708057662544,-0.48756018106266863,-0.2015968794018522,-0.32473460625567374,-0.26432895399205086,1.7763568394002568e-14,-0.5400749569495199,-0.11932893675874946,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,0.07692307692307682
2019-06-10 00:00:00+00:00,000016,2.78119349005425,-0.7485416419262994,-0.45998924977720573,-0.3904648525119823,-0.9040402259551851,0.1943772356770466,-0.7613959135505457,-0.22997312478541482,-0.3656070881716988,-0.13316311231918015,-0.18268785396673265,0.153489163737314,0.06958995551343974,-0.633156990442853,0.008435874275632143,-0.14866279052084425,0.06947331361134174,0.20000000000001422,-0.4562575829810907,-0.16157154942211074,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.036945812807881645
2019-06-11 00:00:00+00:00,000016,0.17721518987341775,-0.7360431488738003,-0.07130975674136976,-0.24450617336068922,0.018767731947225693,0.05154752372304695,-0.6444660554892709,-0.2625430779056076,0.7566815583858227,0.6671703767786805,-0.17229259856248944,0.3064742722606277,0.164482671301513,0.3466492890302648,2.9969561765717203,1.9927709258499953,2.2957233002243944,2.1000000000000205,1.7359490015323347,2.0283891855907217,129000000.0,3.9065,-78891300.0,0.3538,,0.37939999999999996,0.0535,1.26,0.04,-0.12,-1.48,0.0067,0.0433,0.042300000000000004,121.21,32.77,0.95,0.47,0.47,6.41,0.8484,10.296493683464199,0.0327,0.024100000000000003,6.596262557634846,-27.663034335806806,88.44,-0.05147058823529411
