date,ticker,amount,pct_change,return_20d,price_position_5d,price_position_10d,price_position_20d,rolling_std_30d,rolling_median_30d,skewness_20d,kurtosis_20d,volume_change,volume_ma_5,volume_ma_20,volume_ratio_5d,volume_ratio_20d,volume_roc_3d,volume_roc_5d,volume_roc_10d,rsi_14,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2021-11-15 00:00:00+00:00,000008,-0.4421432437157824,0.5054347826086957,-0.13916138793092345,0.4666670288888107,0.3296702859769433,-0.1766075170959763,-0.1185592947532884,-0.39837398373983723,-0.20391422136190113,0.05526031036508829,-0.2078945169101115,-0.46037792593097876,-0.5433727692247646,0.28271764992605475,0.19142328675497072,0.24470525760164208,-0.05565182174837109,0.10866562406339228,-0.32396350954475744,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,0.0046296296296295305
2021-11-16 00:00:00+00:00,000008,-0.4796637636730005,-0.25000000000000006,-0.3433061055033964,0.6666671388887476,0.9230768310651026,0.07505819899333674,-0.11715528965597542,-0.4065040650406504,-0.7771789306461165,0.003881650387516983,0.33413460471132056,-0.4379675620339316,-0.5438361621156486,0.48684563413034226,0.3994067348401507,0.5489541972886345,0.3324576912134201,0.5273837569456788,-0.04457566565275532,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,0.023255813953488497
2021-11-17 00:00:00+00:00,000008,-0.4592966714297771,0.2554347826086957,-0.34591407540448926,0.416666951388789,0.6923076117603619,-0.0375290957437562,-0.12439002201766342,-0.4146341463414636,-0.7740577847908171,0.0009408541119818911,-0.11058365166930727,-0.42385154229341243,-0.5411108171884068,0.14862063591300964,0.2075290411048149,-0.11809763755575728,0.23352924052038843,0.03436470468922852,-0.15775479456543837,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,0.009259259259259267
2021-11-18 00:00:00+00:00,000008,-0.5571656788456738,-0.5054347826086957,-0.29209506017285314,0.6666668888886851,0.9230768310651026,0.07505819899333674,-0.12237871741473116,-0.4308943089430893,-0.8056225245827313,-0.030831017430742624,0.2028406906649874,-0.3971720160240474,-0.5365574244771805,0.17496211203354647,0.2915022337185677,0.16824995223940187,0.42174508853371967,0.5289783420137427,-0.011762693370887416,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,0.023364485981308327
2021-11-19 00:00:00+00:00,000008,-0.497824303525474,0.7608695652173914,-0.39973309063612267,-0.3333336111110648,0.4615383924556316,-0.15011639048084416,-0.11867641134102459,-0.44715447154471566,-0.685688497287676,-0.1437585510172193,-0.43855089705437106,-0.43908887690009213,-0.5432094665963728,-0.3383130176088974,-0.15601402979276136,-0.34018885979979746,-0.3774787052471741,-0.45907960935528286,-0.2506441983255491,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,0.0
2021-11-22 00:00:00+00:00,000008,-0.4955097160523028,0.0,-0.08116313500492456,0.6666670555553796,0.9230768640321294,0.18764549373042477,-0.19043935826356442,-0.4512195121951221,-0.8040693985972763,-0.0763664362433641,0.5170046975251998,-0.44303737907089696,-0.5401922089282427,0.11054380621629122,0.12294508889012512,0.0012524477656128,0.0003164524223443461,-0.08801114198881496,0.18583237367040636,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,-0.00921658986175116
2021-11-23 00:00:00+00:00,000008,-0.39094269394554826,0.75,-0.13400170292992952,0.6666670555553796,0.923076784911268,0.18764549373042477,-0.2679366684896044,-0.4512195121951221,-0.7667049041194837,-0.06081431756022956,0.08377679314103167,-0.4608091242764917,-0.5528398612051558,0.18850229016094344,0.15663121089420126,-0.07274514857157188,-0.14036620570810815,0.09535335654455017,0.18583237367040636,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,-0.013636363636363748
2021-11-24 00:00:00+00:00,000008,-0.5868774119619663,-0.4945652173913044,-0.07681899924631413,0.6666672222221295,0.9230768887574003,0.9006983291244169,-0.3065823759334616,-0.4512195121951221,-0.7123452999375417,-0.13632061222033626,0.6747677468108166,-0.43506469095501704,-0.5534526797180735,0.7775948345436557,0.6395691511341859,0.8500050861257472,0.3462380035232506,0.5147880325993525,0.5958569892416988,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,0.0045871559633026545
2021-11-25 00:00:00+00:00,000008,-0.5467664417320249,0.25000000000000006,0.02694018327233022,0.3333336111110648,0.4615383924556316,0.840651749163652,-0.33697215527213287,-0.4512195121951221,-0.7592441132717342,0.10424599426416402,-0.8057251338955304,-0.4767405587603594,-0.561086767840781,-0.45063239027125784,-0.27898898198486455,-0.3149109215414688,-0.4122892682005359,-0.1464651472642684,0.31189181819787243,-108000000.0,-10.217,-110000000.00000001,-11.5281,119000000.0,-0.6135,-0.0425,2.64,1.0,0.71,-0.11,-0.9028,-0.0146,-0.0147,3818.91,2631.58,1.5,1.18,1.18,0.62,0.3786,16.653653877186436,-0.0731,0.017574999999999997,1.6092668019523626,2.588296195204593,1187.33,-0.004566210045662003
2021-11-26 00:00:00+00:00,000008,-0.6263315382242705,-0.4945652173913044,0.47238527711743394,0.3333334999998931,0.6923076117603619,1.0207914139877552,-0.3582549277891988,-0.4512195121951221,0.028894194927150525,-0.9244857328354961,0.3935186537074163,-0.4753872133757129,-0.5832000252759756,-0.16509969790168771,-0.03444279388595304,-0.15833113966260073,0.06674442625415392,-0.32558138557824795,0.44987894753585994,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.00921658986175116
2021-11-29 00:00:00+00:00,000008,-0.5595892347497106,-0.5000000000000001,0.190301067178585,-0.3333336111110648,0.23076917315089088,0.6605120843395408,-0.36162892738896446,-0.4512195121951221,0.1874524263621327,-0.8353332062505412,-0.4488904046522813,-0.5171078939421362,-0.5930824362323678,-0.6050306605569844,-0.4026369249977951,-0.6667268059086808,-0.46209890357080097,-0.43977970552193923,0.16510996844827905,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.01395348837209314
2021-11-30 00:00:00+00:00,000008,-0.5114913831288261,0.5054347826086957,0.133992811568843,-0.3333336111110648,-0.23076926545858018,0.3002327546913262,-0.3912870354967792,-0.4552845528455285,0.1945975042718374,-0.8698695261775612,0.7486775203802051,-0.5365735615165932,-0.5932016298048358,0.07174003354617428,-0.03840123531522758,0.2459441026996066,-0.1909241609938035,-0.30912193048631637,-0.09958870037615432,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.0
2021-12-01 00:00:00+00:00,000008,-0.5231622199963417,0.5000000000000001,0.41660580395212793,0.1666667638888414,0.23076917315089088,0.6605120843395408,-0.42063651419600917,-0.4552845528455285,0.1142253062198003,-0.9863901499180189,0.4164742833061614,-0.5728728938313491,-0.5960206445249943,0.7044262558917095,0.20947165219994743,0.26141897892472116,-0.29917343531740814,-0.06762322128567555,0.20601076359349624,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,-0.009132420091324209
2021-12-02 00:00:00+00:00,000008,-0.3423119732808474,-0.25000000000000006,0.588717555308264,0.6666671388887476,0.6923076117603619,1.0207914139877552,-0.4521104716217749,-0.4552845528455285,-0.06795499804344576,-1.047822802976293,0.003677949649275344,-0.5524781083438124,-0.5925496583096936,0.44776897790815845,0.12907503443991514,0.7362464197659842,0.38595679229465857,-0.16771295876014225,0.4900320570791093,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.0045871559633026545
2021-12-03 00:00:00+00:00,000008,-0.5614377896778149,0.25000000000000006,0.6496101731693051,0.4166669513888001,0.3692306770414391,0.840651749163652,-0.48933150553043026,-0.4552845528455285,-0.05222784668718805,-1.0255895260987533,1.2165604705329578,-0.48884896680444917,-0.5924587143573117,1.470131117374657,1.0370776728393458,1.094295613282206,0.969363376460359,0.8990009825380285,0.3406615572968335,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.0
2021-12-06 00:00:00+00:00,000008,-0.4787161816649811,-0.25000000000000006,0.7072551847444175,0.6666671388887476,0.6461537309763474,1.0207914139877552,-0.5062764436023781,-0.4552845528455285,-0.12902605403210748,-1.0366458949965933,-0.8146989892877327,-0.4690646307067494,-0.6012408769524605,-0.2927044716163533,-0.05482637244907338,-0.1592614735377894,0.4324101868928191,-0.19741782660368506,0.4881011640306596,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.0
2021-12-07 00:00:00+00:00,000008,-0.5184135910327055,-0.25000000000000006,0.709451185185376,0.16666663888882124,0.3692306770414391,0.7505818829754155,-0.534245047023451,-0.4552845528455285,-0.13000877169320785,-1.034971942988009,0.6870114548380292,-0.4456564359962984,-0.5991055525991197,0.20926950370229902,0.36753623666956214,0.252925141449809,0.39329739125897084,0.08552815103846795,0.32813073875924137,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.00921658986175116
2021-12-08 00:00:00+00:00,000008,-0.5619279580303072,0.0,0.5329605978592782,-0.3333336111110648,0.23076911545860565,0.5254073075746403,-0.5890745079974087,-0.4552845528455285,0.05384156753687228,-0.9895737475607819,-0.12383139550619833,-0.4483581475699159,-0.5988916980189952,-0.04525849143727828,0.17382485486346907,-0.4226659344325808,0.012299511020948796,-0.2907650489254179,0.16940262777831677,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.013824884792626843
2021-12-09 00:00:00+00:00,000008,-0.3302982912793358,0.5000000000000001,0.5329605978592782,-0.3333336111110648,0.23076911545860565,0.3002326946447785,-0.6125698998057698,-0.4552845528455285,0.05384156753687228,-0.9895737475607819,-0.1833382201591038,-0.46023153757811414,-0.6005029175786356,-0.30907709634987296,-0.044369005291245024,0.08037117288237734,-0.11120099201696866,0.16934777527374684,0.16940262777831624,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.018264840182648418
2021-12-10 00:00:00+00:00,000008,-0.48747855894453596,0.0,0.47238527711743394,0.6666668888886851,0.9230767156805219,0.9006982040274394,-0.6061392493406578,-0.4512195121951221,0.008669193068175315,-0.9935866398582792,1.7429625562018025,-0.4557761532875263,-0.5936546149409513,1.3439024343769628,1.1161149184303598,0.6496170821829531,0.08533034191215945,0.9269493065827149,0.5180608196464875,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.022831050228310626
2021-12-13 00:00:00+00:00,000008,-0.46694970574906935,-0.25000000000000006,0.5302796118245512,0.6666668888886851,0.9230767156805219,0.9006982040274394,-0.6027455005632907,-0.4512195121951221,-0.05135236933885202,-0.9630370316108403,-0.5502542565442631,-0.4327603191963179,-0.5943685373573345,0.08995939832291841,0.3061026656540901,0.19152858639100417,0.396338818426082,0.7898468557730155,0.5180608196464875,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.12844036697247696
2021-12-14 00:00:00+00:00,000008,-0.6126741129438885,0.25000000000000006,0.3587163647578388,0.16666663888882124,0.23076894238180748,0.6004654493361157,-0.6006950192045095,-0.4512195121951221,0.13576646733799053,-0.8797999042398537,0.21228071621089478,-0.4287032705597835,-0.5968002349178931,0.22335895279087847,0.42666103845521813,0.5308886452654304,0.0946959315139208,0.4066535881819694,0.32325573985710515,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.23744292237442924
2021-12-15 00:00:00+00:00,000008,-0.31561765359981175,0.25000000000000006,0.47238527711743394,0.6666668888886851,0.9230763695268948,0.9006982040274394,-0.5974488607189851,-0.4512195121951221,-0.009312742382359889,-0.8939421224365218,-0.7084690244782974,-0.4584390271348736,-0.607498415605189,-0.6991319282867406,-0.30100329435112194,-0.7129657622176662,-0.3431803404570546,-0.3291991243693507,0.5129457926776458,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.35454545454545444
2021-12-16 00:00:00+00:00,000008,-0.20179691917545475,0.7391304347826088,0.4713376373721859,0.6666668888886851,0.9230766002959603,1.2009309587187764,-0.5946924151603412,-0.4512195121951221,-0.007964827426512134,-0.8927443594066738,2.6877209177304655,-0.382726373529799,-0.5969082773245378,0.9939463085770781,1.200500784847243,0.7512061351846858,1.187027120457146,0.8038121323221621,0.6975277607578174,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.47085201793721965
2021-12-17 00:00:00+00:00,000008,-0.1170459345570138,0.24456521739130438,0.7576272275694005,0.6666671888887752,0.9230768310651026,1.2009310337769559,-0.5873595403519084,-0.4512195121951221,-0.11113202810641144,-0.9178206258396013,0.4978516337812221,-0.34591916325612493,-0.5704703499793391,1.4432823574524305,1.589931900951505,1.024552431112224,0.3560998717774346,0.36184749475240385,1.1852592599820706,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.41071428571428564
2021-12-20 00:00:00+00:00,000008,1.474334644477894,5.336956521739131,0.6384530741547662,0.6666672222221295,0.9230768640321294,1.2009310587963506,-0.5783426341244824,-0.4512195121951221,-0.127412529750901,-0.8471572938132601,0.3396427941982233,-0.23573354631012963,-0.5427832442582335,1.2995348514932101,1.8078964213347246,2.9617717201259257,1.3780635375151327,1.8549484522677113,1.3288243340690977,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.17886178861788615
2021-12-21 00:00:00+00:00,000008,3.3417189149292326,5.521739130434783,1.8715781604759043,0.6666673518518624,0.9230770140889599,1.2009312008419581,-0.28540807078594344,-0.44715447154471566,3.0657075970001624,6.2236715361690775,4.246381277349626,0.31097317632601584,-0.40475064444445813,4.131461364419116,6.614333017372434,4.400921152732543,6.277050749522315,5.864630455357445,2.8522079741346835,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.003690036900369089
2021-12-22 00:00:00+00:00,000008,10.080052275213001,5.41304347826087,3.0657222265063138,0.6666673692810726,0.9230770361932937,1.200931226783731,0.25484868695552776,-0.4430894308943089,2.123260796243858,2.225806941868321,1.5239032368606524,1.3610337606893996,-0.16055894599180628,3.752522860381977,8.803536549440791,6.7676125824773194,19.354293575803506,12.03472803886699,3.3840492571200755,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,-0.11744966442953023
2021-12-23 00:00:00+00:00,000008,11.830955622338191,5.472826086956522,4.709617089335943,0.6666673755555886,0.9230770445266278,1.2009312372479553,0.9461485461936427,-0.4430894308943089,1.5583835717520438,0.6504861890336019,2.687044934073164,3.7172050878417258,0.44670925999005046,4.538416042748765,12.808034958929607,14.917828023336533,19.3513158948786,32.860550978641015,3.6415343390269554,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,-0.16158536585365849
2021-12-24 00:00:00+00:00,000008,22.10651485030876,-1.9891304347826089,6.299874184454396,0.666667379273541,0.9230770492469081,1.2009312430099666,1.783508410509579,-0.4430894308943089,1.1603134797930292,-0.16498840707033996,0.46191615617349197,6.493642438481415,1.1636965123489866,2.750182626761241,10.12185312997127,5.0560515220855216,19.05452370092668,21.224345907646406,3.79521229660407,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,-0.06962025316455701
2021-12-27 00:00:00+00:00,000008,12.597666135381397,-4.472826086956522,5.795157980588627,0.5203257687223576,0.7720280819003392,1.009632466467754,2.242874938019489,-0.4390243902439025,1.0085078404387402,-0.21311719487558844,1.1874010446175634,10.812682409721582,2.276511246260487,2.5905724299072674,10.469564209248384,4.4431172590949135,26.42143750005739,47.99557277453118,3.0206954817139366,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.01724137931034492
2021-12-28 00:00:00+00:00,000008,7.6970830282742275,-3.3750000000000004,4.4890360604049215,4.970764286029672e-08,0.4403670464892252,0.5842368385626088,2.4198587842304944,-0.4349593495934961,0.39263841156493434,-0.14520067169304104,-0.568205915787927,13.266233858381218,3.029927127131343,0.42456527887122103,5.214602785734378,0.40913946581104127,5.0583157061641595,30.681021354952193,1.7224594893268927,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.04779411764705878
2021-12-29 00:00:00+00:00,000008,4.48470278650478,-1.798913043478261,3.3289078079463454,-0.3333336111110648,0.20512825372196897,0.29211843659202463,2.479671069326381,-0.4349593495934961,0.3161500569544414,-0.30135753951898164,-0.6021281159767476,14.234349827831862,3.524056595883608,-0.6384411037483391,2.505694123232147,-0.35867319844306284,1.2186164644068398,33.29548153516286,1.044945108979534,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.13307984790874527
2021-12-30 00:00:00+00:00,000008,5.89334329239457,2.4782608695652173,2.6898224321589033,-0.3333336111110648,0.06593409939319152,0.14605923560673195,2.4997482562454474,-0.4349593495934961,0.3717661951023739,-0.35766193133777013,-0.6249840613297298,13.092351382834671,3.8420759505904223,-1.1534363695554566,0.9543056402787232,-0.9332100949746351,-0.569173854394181,8.956816183564133,0.7474103946439742,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,0.03999999999999995
2021-12-31 00:00:00+00:00,000008,9.06599695765741,3.7554347826086962,3.426354515143113,-0.10691829462833487,0.21745567098173857,0.3408048369204551,2.546109084661732,-0.4349593495934961,0.23597012747783488,-0.45950586833492396,0.5696482406922573,11.816394649057575,4.225721898597492,-0.7009048212353857,1.3129802198167062,-0.5867650241683611,-0.5366505703954786,9.247594625556358,1.040641946868262,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,-0.030612244897959134
2022-01-04 00:00:00+00:00,000008,6.8706006475244825,0.1847826086956522,4.411539421715216,0.6666673566308395,0.34896816677546644,0.6491520390005163,2.671997982784259,-0.4349593495934961,0.08889100821627764,-0.6215268342485244,0.8773998201007336,9.616592970421335,4.786216911238577,0.44860568386525285,2.023426855083653,0.24017753258780244,-0.6121231146626585,11.639245948289249,1.4404081590533528,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,-0.06440677966101707
2022-01-05 00:00:00+00:00,000008,4.10282490390186,-1.8423913043478264,4.542235014441228,0.6666673576389048,0.22011838922849572,0.6653808391099936,2.7792515805978972,-0.4308943089430893,0.07158208869422748,-0.6138401343304796,-0.4049300446902861,8.288519991346158,5.203331472740665,0.08586693840723192,1.0034361545844046,0.4971421019853865,-0.5323567662377265,2.1023903847551764,1.4600630713501344,-292000000.0,-5.41,-298000000.0,-6.3394,426000000.0,-0.5434,-0.1147,2.57,1.0,0.63,-0.14,-0.6887000000000001,-0.04,-0.0409,1984.66,1436.55,1.41,1.09,1.09,0.65,0.3883,9.955851961450058,-0.0254,0.005324999999999998,1.634785622387408,1.2205860556761612,548.1100000000001,-0.02456140350877203
