date,ticker,kurtosis_20d,bb_upper,pct_change,rolling_std_5d,rolling_std_30d,rolling_std_20d,macd_hist,atr_14,skewness_20d,open_close_range,amount,volume_ma_20,macd,rolling_std_10d,volume_change,price_range,volume_ratio_20d,volume_roc_10d,volume_roc_5d,volume_roc_3d,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2021-07-19 00:00:00+00:00,000050,2.6722322926110373,0.38151704457763347,0.14211076280041798,1.2525638585989207,0.25697425322033934,0.8905722874815859,0.6521477297455445,0.2713444706943525,1.9473299365241243,-0.5714285714285787,0.9564698477545601,1.258367470133702,1.049555630825501,2.2982474652650935,0.46927974826547814,0.46666666666666085,1.0014725677316765,2.11857221751905,-0.8660160988989742,-0.24539953006434567,828999999.9999999,-0.1039,246000000.0,6.615,,0.047400000000000005,0.4049,13.04,10.29,1.67,2.32,0.0274,0.0315,0.0311,116.35,70.15,0.71,0.47,0.45,1.45,0.5920000000000001,-2.191936878968798,-0.007600000000000003,0.02655,2.4509743848667043,5.729795678449794,46.19999999999999,-0.019781718963165138
2021-07-20 00:00:00+00:00,000050,2.635573019929587,0.28636947829926557,-0.17136886102403343,0.4833271555664969,0.27288339848831844,0.8939885051414231,0.3974914279036412,0.24386800060832262,1.9251576967169923,-0.5714285714285787,0.72894564867016,1.3031423854983095,1.0104569015060612,1.9607866993165604,-0.7209949955538667,0.1333333333333359,-0.12098785409573085,2.1556603765432594,-0.9708690630887995,-0.7536891521215326,828999999.9999999,-0.1039,246000000.0,6.615,,0.047400000000000005,0.4049,13.04,10.29,1.67,2.32,0.0274,0.0315,0.0311,116.35,70.15,0.71,0.47,0.45,1.45,0.5920000000000001,-2.191936878968798,-0.007600000000000003,0.02655,2.4509743848667043,5.729795678449794,46.19999999999999,-0.026027397260273904
2021-07-21 00:00:00+00:00,000050,2.8239820059153393,0.17453749060007323,-0.029258098223615466,-0.6489025398847179,0.2858691596845987,0.8992599277140632,0.15412077206255695,0.2014365759314236,2.012646572076494,-0.04761904761905527,0.8099285968543752,1.3210169794577808,0.9561774385112307,1.5020039065202895,-0.1850912307515269,-0.2666666666666659,-0.3503527112961704,1.4403727843885314,-0.7517172430391094,-0.593760917354186,828999999.9999999,-0.1039,246000000.0,6.615,,0.047400000000000005,0.4049,13.04,10.29,1.67,2.32,0.0274,0.0315,0.0311,116.35,70.15,0.71,0.47,0.45,1.45,0.5920000000000001,-2.191936878968798,-0.007600000000000003,0.02655,2.4509743848667043,5.729795678449794,46.19999999999999,-0.0610006854009596
2021-07-22 00:00:00+00:00,000050,2.860744632236359,0.16655474928867298,0.5726227795193313,-0.6796125368419837,0.2878014074007973,0.9035727857396687,-0.039011177355952706,0.15236879039029497,2.031694920025593,0.0,1.3439305423538537,1.345705084234465,0.9024970682692911,0.8195328011889744,0.18186667499655493,-0.2333333333333334,-0.2926406164086679,1.7315923531811066,-0.6746347327688096,-0.7246317231550207,828999999.9999999,-0.1039,246000000.0,6.615,,0.047400000000000005,0.4049,13.04,10.29,1.67,2.32,0.0274,0.0315,0.0311,116.35,70.15,0.71,0.47,0.45,1.45,0.5920000000000001,-2.191936878968798,-0.007600000000000003,0.02655,2.4509743848667043,5.729795678449794,46.19999999999999,-0.06964164976335357
2021-07-23 00:00:00+00:00,000050,2.729866063802967,0.17992312110468675,-1.8349007314524555,-0.535921765643564,0.2930252657227456,0.9223572508960601,-0.06044916076341107,0.15755852546457416,1.9811997257045704,0.523809523809515,1.8839752290372007,1.4031017915495074,0.8997697092555467,0.667959273415091,0.7750793884486299,0.46666666666666085,0.17708073660850515,-0.5748055532922903,-0.0911352075808766,0.430793075759651,828999999.9999999,-0.1039,246000000.0,6.615,,0.047400000000000005,0.4049,13.04,10.29,1.67,2.32,0.0274,0.0315,0.0311,116.35,70.15,0.71,0.47,0.45,1.45,0.5920000000000001,-2.191936878968798,-0.007600000000000003,0.02655,2.4509743848667043,5.729795678449794,46.19999999999999,-0.014851485148514912
2021-07-26 00:00:00+00:00,000050,2.236328251624756,0.220441937371027,0.6812957157784744,0.2823101248292656,0.27565128951627604,0.9223572508960601,-0.5004418937159186,0.23246459779260548,1.7275631377471468,2.1904761904761956,1.349364051131817,1.498576625160392,0.7351314517189491,0.5122932777446275,0.6705490307240037,1.3333333333333295,0.6526728031229552,-0.810219484974735,0.017051564568610855,1.4377726857319122,828999999.9999999,-0.1039,246000000.0,6.615,,0.047400000000000005,0.4049,13.04,10.29,1.67,2.32,0.0274,0.0315,0.0311,116.35,70.15,0.71,0.47,0.45,1.45,0.5920000000000001,-2.191936878968798,-0.007600000000000003,0.02655,2.4509743848667043,5.729795678449794,46.19999999999999,-0.010438413361169003
2021-07-27 00:00:00+00:00,000050,2.002621042478277,0.2098426376288063,-0.43469174503657265,0.2999431899569004,0.2671012569936675,0.913976295199708,-0.6330378834584189,0.2754354998733273,1.6175170206139071,0.4761904761904681,1.340160058196807,1.5684832526115686,0.6545031318481646,0.1067632988567493,-0.35248877065037115,1.0666666666666635,0.08414873638136579,-0.7877273714906239,0.42764754058245313,0.6692075846969328,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.005625879043600567
2021-07-28 00:00:00+00:00,000050,2.000180982059998,0.20100216922635838,-1.5297805642633229,0.3921403471067142,0.2541776847458711,0.8976518820304248,-0.8005017863603127,0.2887523152958328,1.6191172298029899,0.8095238095238043,0.8319522609021229,1.6255676241676105,0.5503690245227898,-0.18596593348765433,0.06389707184408393,0.7000000000000002,0.02942318005052873,-0.4292206005839445,0.6797377325169396,0.059252934515263915,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.038686131386861396
2021-07-29 00:00:00+00:00,000050,1.83904484703608,0.21086551027305236,0.1839080459770115,1.02644527859615,0.24314467155610076,0.9328098511055183,-1.2089468377079025,0.3204522834418897,1.5931245273032482,1.4761904761904852,0.6993036445421319,1.684209471242397,0.3411358871066581,0.24152377443867012,-0.3481457466127158,0.7333333333333326,-0.38603858012063424,-0.5659681976190797,0.17189861896767775,-0.6173016103946328,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.04142441860465118
2021-07-30 00:00:00+00:00,000050,1.9503127817444859,0.13186330566836635,0.5182863113897597,0.5230597386358007,0.2438210491321802,0.9087245600280683,-1.384797493095061,0.26288337593572786,1.5896202510015738,-0.28571428571428936,0.38098539512876783,1.716271092565682,0.1896860507416068,0.41221601804251723,-0.09524346106821614,-0.2333333333333334,-0.5233600178063315,-0.40010655377064497,-0.32666163293871175,-0.4460095667259162,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.03948312993539129
2021-08-02 00:00:00+00:00,000050,1.8425088923336648,0.12206916997303716,0.8693834900731453,0.506830394768334,0.24469259769376206,0.8220250728897134,-1.3345167920798173,0.2263440928484485,1.4963107093718846,0.19047619047618725,0.8017398039217022,1.7216228332312966,0.11135732878553214,0.4418439187486533,-0.38000345264939134,0.0,-0.8163319326072073,-0.7124130751361348,-0.7570519688910758,-0.7189957943192383,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.02039381153305198
2021-08-03 00:00:00+00:00,000050,1.631183080281482,0.0998504985291127,-0.23406478578892373,0.2868944754092963,0.2367473583756408,0.7199590317573025,-1.0679223190782785,0.23591705465972476,1.404541178575068,0.6666666666666723,0.6312501492018537,1.7750325713494026,0.1197080896395343,0.35077654868792285,0.7962962390950963,0.5999999999999968,-0.4877130863325566,-0.007772664732230617,-0.2941926490982853,-0.028623479838553963,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.023338048090523342
2021-08-04 00:00:00+00:00,000050,1.6436184699554166,0.08971356759055837,0.2675026123301985,0.1930401981945114,0.23592888399609044,0.6125810377434916,-0.907017732295613,0.24480623348448136,1.4247425723489693,-0.04761904761905527,0.3779019522724353,1.8134472830749753,0.10800543251124235,0.26284201956457803,-0.1733437436356666,0.5999999999999968,-0.6679942324979216,0.0006039984074140412,-0.42340655111367953,-0.09758175934975069,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.02178496134926203
2021-08-05 00:00:00+00:00,000050,1.603124165434385,0.10290865912636556,0.29258098223615464,0.07628752818144845,0.235040153891038,0.4809096112409861,-0.7135414295549575,0.1902238210328467,1.3941906083400168,-0.23809523809524252,0.5650335932273102,1.8396563271998378,0.12109725761784527,0.1510377922886016,-0.29334266770668527,-0.2666666666666659,-0.8871706497254834,-0.28353498049588394,-0.39043334093077514,-0.011411308718316464,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.02372644801116538
2021-08-06 00:00:00+00:00,000050,3.3129715614815987,0.10625477686441817,0.438871473354232,-0.19770147323387582,0.23518272690651712,0.48039717063893883,-0.5022157971762945,0.1564577119247714,1.710878469457288,-0.42857142857143826,0.4961807145303293,1.6944564121060182,0.1558406166480142,-0.15689321044425397,0.396627815324527,-0.03333333333333249,-0.6817498887717867,-0.4232610459265917,-0.1249809002020911,-0.25495133249277285,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.0041436464088398135
2021-08-09 00:00:00+00:00,000050,-0.13746965140345696,0.12161748945036642,0.0877742946708464,-0.29600810492345553,0.23655585635323637,0.2483855007477952,-0.2588774756048728,0.16618896963144947,-0.7439884777612829,0.6190476190476171,0.36700695848466725,1.3503222215414359,0.21902575305106023,-0.046932878475253674,-0.015303262723651507,0.5333333333333318,-0.5737332444177206,-0.650681895532414,0.1651586512235576,-0.12889269741809475,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.03721571330117167
2021-08-10 00:00:00+00:00,000050,-0.045416589880345186,0.14379865560882268,-0.11703239289446186,-0.15512910947401715,0.23664461550661306,0.01260704232736966,-0.08231766879822976,0.11963887025460476,-0.8386917686380998,-0.04761904761905527,0.3727770563019734,1.097835619888675,0.27527604932841665,0.017654332732028846,-0.16024552739533637,-0.2333333333333334,-0.5861881289931107,-0.5740309346710117,-0.37636993519990286,-0.005614940036413347,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.01313061506565304
2021-08-11 00:00:00+00:00,000050,0.2561998227023994,0.14297133027760825,0.2006269592476489,-0.3515906005396044,0.2295193558784694,-0.16419694757198644,-0.00034805079552747395,0.06674660106352688,-0.9983715202582828,-0.5238095238095234,0.6062980980648771,0.9756964950010923,0.3088280724698717,0.08394399838612285,0.09424990190729113,-0.36666666666666337,-0.49975515960395367,-0.5632316442028336,-0.22380101161133714,-0.22109403945236625,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.004814305364511712
2021-08-12 00:00:00+00:00,000050,1.2558089675667627,0.14149321216231028,0.3719958202716823,-0.5457384729536521,0.22700504689725165,-0.18877192695762557,0.08600915941478408,0.056301058750700295,-1.292134876021801,-0.1904761904761957,0.585372063988285,0.8769625056441113,0.3503375623295767,-0.04167297168644271,0.47893093514321966,0.16666666666666247,-0.15869632671170314,-0.19100491037319298,0.3154650954350801,0.1503708618167706,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.017723244717109732
2021-08-13 00:00:00+00:00,000050,1.267090774154997,0.1554304921278559,-0.7105538140020898,-0.5457384729535082,0.1933011662553028,-0.19692115019587308,0.20735397294681612,0.03451765546235159,-1.3328637393855793,0.28571428571428087,0.5850480892320492,0.8208992068902694,0.4118576047422736,-0.18601298287366014,0.04170545332429284,0.0,-0.13865890552301827,-0.11096590585166176,0.059181078392776865,0.35437928441732053,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.0034674063800277885
2021-08-16 00:00:00+00:00,000050,0.8936145818761538,0.15787382633058228,1.8265412748171368,-0.47863689420085137,0.11785116163970537,-0.21252551252276683,0.10786268232001205,0.019123798008031722,-1.205324867883947,0.42857142857142977,1.7485589015802312,0.7410534477292692,0.3981099669506316,-0.39868246538510316,0.1042176151880067,-0.03333333333333249,-0.04034273763591651,0.24489307214213665,0.14794199015590084,0.3641980656291377,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.030564784053156203
2021-08-17 00:00:00+00:00,000050,0.6851097628697572,0.23819683259028718,-1.0825496342737722,0.317728101043261,0.07183754471455402,-0.12212166725163007,0.4204582539497825,0.13050280166398104,-0.4008631569185659,2.8095238095238213,0.9816889844798985,0.7835589172425025,0.5345355789575987,-0.07805264055793486,1.7639598052060632,1.799999999999996,1.3410893321503232,0.7811583085133892,1.7803565892386957,1.4400657614380006,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.001364256480218252
2021-08-18 00:00:00+00:00,000050,0.25032196827172987,0.24000771086019138,-0.14211076280041798,0.23591728312977278,-0.010465634366740834,-0.1150947036888545,0.3411302620083871,0.15417195267286835,-0.3060508442372738,1.0476190476190468,0.15095614851138178,0.7962566914945577,0.54482867176285,-0.17881673541865475,-0.5517745277078777,0.7000000000000002,0.3651683463098819,0.35118548653300463,0.7990652254438829,0.5277144061991326,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.006844626967830351
2021-08-19 00:00:00+00:00,000050,0.23448080384192768,0.24012127933053734,-0.5726227795193313,0.1981997980526717,-0.110375771492465,-0.11303972588740417,0.23015261733070191,0.11089700587835329,-0.28567395866240497,-0.28571428571428936,0.12362796375572224,0.7594224116426878,0.5369276620337344,-0.2806504464043919,-0.8933308326863181,-0.19999999999999496,-0.6390961428487543,-0.2283712656536523,-0.4249376166116941,-0.5317894330777325,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.031228313671061714
2021-08-20 00:00:00+00:00,000050,0.18701538515112814,0.24077083781863667,-0.11703239289446186,0.35295652261297833,-0.11322609635563213,-0.15444804480031363,0.011347056766390098,0.09488106899346585,-0.12118554625668632,-0.1428571428571489,0.12251617393954406,0.6913393594303983,0.47923927181147813,-0.3168054711687962,0.01519604365562932,0.13333333333332997,-0.629789087300302,-0.3999835799049061,-0.43784886806231665,-1.0841369908432923,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.02644398051496166
2021-08-23 00:00:00+00:00,000050,0.4930842936222743,0.2426941507858651,0.6394984326018809,0.4073307139122223,-0.26318616755290436,-0.1642208763853525,-0.16461707199465128,0.06067477377519727,0.18471809889495602,-0.5714285714285702,0.18339711452996477,0.5901849296056311,0.42119872607166636,-0.28059744217292154,0.09967799958919672,-0.1333333333333359,-0.5412562447332212,-0.34746382843875834,-0.43996711635068503,-0.7988111682702679,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.04660726525017133
2021-08-24 00:00:00+00:00,000050,0.5148599481713558,0.17198200178110684,0.14211076280041798,-0.3023799683172829,-0.406757068896373,-0.152270489513262,-0.1431268733314118,0.024078196901944442,0.18724614005403356,0.28571428571428087,0.16413510422542635,0.5232212421942334,0.4252898607698335,-0.2848497214849113,0.19382306862685375,-0.19999999999999496,-0.41023157582613273,-0.16310918002950928,-0.8502089049361382,0.09775266446770971,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.038251366120218615
2021-08-25 00:00:00+00:00,000050,0.6277605168905909,0.1693703045572836,0.2006269592476489,-0.32690373425489855,-0.49856424752178835,-0.14213257806367932,-0.10436426369523133,-0.02923869259123535,0.0879676026806541,-0.380952380952383,0.19525976277650223,0.45590544956383755,0.4376405538742291,-0.2967250757774238,0.03201914521059698,-0.4666666666666668,-0.3792187272983322,-0.19703861941824957,-0.620112605021324,0.11284536902846906,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.044187627464310014
2021-08-26 00:00:00+00:00,000050,1.0296145059129052,0.1819616442021332,-2.131661442006269,-0.21067837756234473,-0.5001290609305085,-0.24038113940848543,-0.044417620104602325,-0.06666326169417786,0.5891978102086878,-0.28571428571428936,1.7913275660079002,0.4149141294909787,0.4610713665663876,-0.28921224879225826,0.1511232336093035,-0.2999999999999984,-0.28557025255866786,-0.34377669632638413,0.13024725221935093,0.15752445348284058,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.0007163323782236077
2021-08-27 00:00:00+00:00,000050,1.2260442987396227,0.22087389885415123,0.0877742946708464,0.5743452280224594,-0.48231458561640467,-0.30087790082943144,-0.48305898289016036,0.02184185834561967,-0.4709477664017765,1.619047619047617,0.37022959558380036,0.4763246423052321,0.2981782932458646,0.03806694602584842,3.690317901239912,0.6333333333333292,2.2431938123150545,1.3762307300387002,2.947051846965214,3.135532871396105,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,-0.00571837026447463
2021-08-30 00:00:00+00:00,000050,1.3124240318935596,0.22967017201185125,-0.23824451410658304,0.9079228454585554,-0.4652923067108788,-0.31692061057513937,-0.7265983858160134,0.00977020919921116,-0.4206096199393045,-0.1904761904761957,0.1944866539723604,0.47560814536739976,0.17639976378316188,0.2236015734448083,-1.063879003997662,0.09999999999999748,0.011704871282166858,-0.1049132571475333,0.543139932224934,0.536504510124207,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.015097052480229984
2021-08-31 00:00:00+00:00,000050,1.6062850178831158,0.21153995610808282,0.5099268547544409,1.0412861562757934,-0.44671894894438113,-0.2548901092886193,-0.9019040399824676,-0.02319032734718609,-0.3336979599762788,-8.458842092382183e-15,0.24351632727216574,0.4404286630461371,0.062097900006242455,0.16748988553595157,-0.25976605108648704,-0.2000000000000009,-0.25240796473002447,-0.7522985854644273,0.13888881007950146,0.10786771530003113,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.007102272727272702
2021-09-01 00:00:00+00:00,000050,1.5273808035466419,0.1640189231530272,-0.05851619644723093,0.7050769524545606,-0.44425451103798613,-0.24508454690336196,-0.8683961494002621,-0.02721180334496149,-0.44182163534296665,0.19047619047618725,0.3197897609594717,0.42010194238245935,0.014327710997961028,0.15667653042117946,0.2176670717920251,0.1666666666666684,-0.12265501486081196,-0.4571356287174094,0.28079393647441714,-1.0079604822337676,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.03556187766714082
2021-09-02 00:00:00+00:00,000050,1.543113112615462,0.04214962793035419,-0.32601880877742945,-0.598187169490914,-0.4420916478525527,-0.2213191383342336,-0.8218772680210686,-0.05753076756677506,-0.38769709123005436,-0.28571428571428936,0.5654905799786851,0.41799610097627576,-0.02589432259625276,0.13026217962191372,0.21107979802737603,-0.2000000000000009,-0.010720724990614933,0.3850264097898356,0.3280293278499148,-0.0480486276679603,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.048745519713261756
2021-09-03 00:00:00+00:00,000050,1.5054783905850044,0.042306713321239316,-0.1212121212121212,-0.590427004638475,-0.453416325206078,-0.17209982324698783,-0.8238396986704414,-0.09776806262775477,-0.27817616509497883,0.04761904761904681,0.16949287656660336,0.4200676695144943,-0.08111785751180489,0.1729062499838399,0.5426174755023098,-0.3666666666666693,0.3938375871149144,0.8259556285903895,-0.6403461201389626,0.7178393006198309,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.04672897196261685
2021-09-06 00:00:00+00:00,000050,1.6285490265415916,0.04283212303638764,0.6311389759665622,-0.5383540602072124,-0.4370610433880348,-0.12247487978741727,-0.8110460370018817,-0.1447984420969581,-0.1974780922961688,-0.6190476190476255,0.3653333178829181,0.4025131712086572,-0.1308414125774419,0.21056085799011398,-0.5345635721459511,-0.4999999999999993,-0.24420187074880675,0.18481993898262966,-0.20332638054207433,-0.10453849145405784,301000000.0,0.040999999999999995,100000000.0,0.8479000000000001,,-0.0526,0.1471,13.19,10.29,1.82,0.08,0.045899999999999996,0.011200000000000002,0.011200000000000002,124.81,72.52,0.77,0.5,0.47,1.42,0.5874,-0.779482499667294,-0.0203,0.026575,2.4236489974575925,0.543844025533477,52.290000000000006,0.025495750708215383
