date,ticker,rsi_14,bb_upper,atr_14,macd,rolling_std_30d,amount,kurtosis_20d,volume_ma_20,volume_ma_5,rolling_std_5d,skewness_20d,macd_hist,rolling_std_10d,rolling_std_20d,price_range,pct_change,volume_ratio_20d,open_close_range,volume_roc_10d,price_position_20d,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2019-08-05 00:00:00+00:00,000039,-0.3636500547189363,-0.33330069843042176,-0.27397501695340043,-0.08592620467124387,-0.4230090412113471,-0.29082203567129306,1.2017391984672219,-0.5473363807997167,-0.7774392808769465,-0.39572264482457975,1.1007140087972977,-0.38423435475376483,-0.7061475476233233,-0.3003992178101696,-0.7175572519084045,-1.2714776632302407,-0.09670642642752562,-0.38764044943818937,0.21372420450069965,-0.617108635351915,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.01600000000000005
2019-08-06 00:00:00+00:00,000039,-0.7071448678674642,-0.3092527321281695,-0.2590466096688078,-0.1741066113970834,-0.36681981963949173,-0.18330737560506624,1.360860197660295,-0.5428461177711881,-0.6961803948951347,0.24850953887951166,1.2800655089439266,-0.5940945268539002,-0.3755512974732893,-0.2096038859536403,0.03816793893129317,-1.6975945017182135,0.3673995319925436,0.8904494382022617,0.4202892202722564,-0.617108635351915,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.0029724950144860733
2019-08-07 00:00:00+00:00,000039,-1.0464188642637275,-0.2919596906452455,-0.1724132248393724,-0.31831218436249936,-0.2505669252497099,-0.5302084451958605,-0.5302183953571366,-0.6044173566073129,-0.5733750746632791,1.039980293311417,-0.4447867185521636,-0.9341795996580138,0.2009588660673293,-0.15830661334377896,0.6049618320610746,0.1512027491408935,1.2874798135555774,0.8370786516854238,2.1210960090964286,-0.617108635351915,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.0007508634930169268
2019-08-08 00:00:00+00:00,000039,-0.9820357662061637,-0.3251832047870814,-0.2184780317824786,-0.41943343907399544,-0.16593435526274736,-0.5605572893255598,-0.5203842302680668,-0.6646077188561698,-0.5904487788873277,1.0127503808455762,-0.5956533858387555,-1.0738252475240297,0.4439826946102025,-0.12807957187371607,-0.6412213740458127,0.25429553264604815,-0.5122748661137911,-0.499999999999998,-0.29943709927264067,-0.5760032309327011,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.0
2019-08-09 00:00:00+00:00,000039,-0.8708562930812623,-0.37775825744941416,-0.25181621790283093,-0.4809836630709364,-0.10803841269771701,-0.5530280302448043,-0.34647082818975855,-0.70635623795243,-0.602855502368193,0.5792001448632152,-0.7554914701042511,-1.0639176696096844,0.5528576369845593,-0.06489970542771017,-0.6049618320610691,0.04810996563573884,-0.6160067253372457,-0.44101123595505926,-0.21687150829484828,-0.5037889643691708,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.0037002429452439134
2019-08-12 00:00:00+00:00,000039,-0.847504277030316,-0.44065515297353275,-0.2765355656702253,-0.5200392009161101,-0.05988033641301264,-0.44735152271676876,-0.19624167598533673,-0.7317405817241214,-0.6558054380105495,-0.1196786233620765,-0.9516790592605003,-0.9868527492988014,0.5673228381502572,-0.003920223568936519,-0.41603053435115284,0.1512027491408935,-0.5073510982985651,-0.38764044943820536,-0.4115103867779942,-0.4894447022194575,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.03766689043037228
2019-08-13 00:00:00+00:00,000039,-0.7751940872680062,-0.47992255768000486,-0.2961305707083686,-0.5364790660997478,-0.044554719944045536,-0.49615824772381756,-0.20377159777428144,-0.7458802090831135,-0.7047088342433138,-0.6191511825336276,-0.962662565617077,-0.8556900952874537,0.5370767460771348,0.030259169055834263,-0.37595419847328293,-0.8109965635738832,0.2958489688758856,-0.384831460674147,0.6696063246920051,-0.4471291288778027,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.04928673862178278
2019-08-14 00:00:00+00:00,000039,-0.9618488051152208,-0.47642278550140205,-0.30824833009140606,-0.5787296106349428,-0.0016281616727471487,-0.5027811585423984,-0.3727160571437834,-0.7425670200980565,-0.8141799237803594,-0.5362548262739509,-0.8036416921545463,-0.830090747444589,0.4660355999686263,0.09138651203037708,-0.4541984732824379,0.4123711340206186,-0.04854936969438061,0.05617977528091229,0.2750773370042144,-0.617108635351915,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.04678121248499389
2019-08-15 00:00:00+00:00,000039,-0.7641909768761442,-0.47634014181579554,-0.3319756139215214,-0.5854625985438909,0.02028744919385826,-0.5160362705581946,-0.3567818150235404,-0.7601819636527566,-0.8046251272430531,-0.5414176617480837,-0.9471929608409771,-0.7004457850737479,0.19450891609191662,0.0832205658414089,-0.6030534351145059,0.2061855670103093,-0.04056403442246575,-0.3314606741572931,-0.09961847668142866,-0.4859641211866679,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.03553394426781373
2019-08-16 00:00:00+00:00,000039,-0.6658963635858706,-0.47634014181579554,-0.3002692912585023,-0.5735013969353868,0.028921795944571983,-0.5362625351748324,-0.11985244210778213,-0.7621203748797865,-0.7879005527185845,-0.5414176617480837,-1.1979245671669665,-0.539272026908013,-0.1693153663310947,0.08744461167950839,0.18893129770992442,-0.2061855670103093,-0.1147397885862278,0.6123595505618226,0.0977734252577163,-0.42039186410404206,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.03563925570228091
2019-08-19 00:00:00+00:00,000039,-0.7212762611303765,-0.4791915613147646,-0.340400260154127,-0.5654494309268328,0.020866995875598017,0.5385312004715128,-0.1378354847950161,-0.7698521656497929,-0.7814563756130801,-0.5557583772349933,-1.1472563428007128,-0.4223483062580313,-0.5942940967371327,0.08323636272324174,-0.6412213740458018,3.010309278350516,-0.25762563837926333,-0.38764044943818937,-0.5361891327489066,-0.48445757880769125,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.02702702702702696
2019-08-20 00:00:00+00:00,000039,0.3984733849193542,-0.3840046806722416,-0.16238965543788592,-0.41517888452037105,0.009551082222648308,0.4190882023548905,2.047455292997669,-0.695935371723007,-0.4604147913213928,0.6702680135473031,1.2870541648981397,0.10830858183554043,-0.18549406087388196,0.08323636272324174,0.30343511450382293,-0.04810996563573884,6.064842117434925,0.22471910112360124,2.540374550401917,0.4961527632407576,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.004279959718026175
2019-08-21 00:00:00+00:00,000039,0.3812725382543213,-0.3432406653878075,-0.1363991392730701,-0.29369102206756903,-0.07777735805358259,-0.06941790989607363,2.2792232849326863,-0.6235270215617755,-0.1684645444067739,0.9108789702516014,1.421012967549483,0.444368670534247,0.07292427846959595,0.06882812924204629,0.26526717557252705,0.24742268041237114,4.364815570958709,-0.16573033707864654,1.3230396143163425,0.4793614902604768,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.020571264738558408
2019-08-22 00:00:00+00:00,000039,0.4552556466252376,-0.3166230066107092,-0.14073385786388912,-0.18226535560251164,-0.15022658032731642,-0.21231301039325198,2.4146581759623698,-0.5933134215029219,-0.031584670261721084,0.9396149693073105,1.484386331832017,0.68228993795108,0.2625490255014883,0.0416393806665756,-0.07442748091602047,-0.5360824742268042,1.6144530523254423,0.2780898876404711,2.8151190575108354,0.5761864487026322,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.015712479682138424
2019-08-23 00:00:00+00:00,000039,0.2541886410647423,-0.3175273522780024,-0.1668302467628861,-0.11694830325838798,-0.18060530477644848,-0.14930466507850934,2.3662784165268653,-0.5690827729292792,0.06443861626860269,0.6154810824052126,1.4922241155601679,0.7309091745469837,0.3172396161428635,0.013115336563402153,-0.33778625954198704,-0.19931271477663232,0.818868395960563,0.002808988764042421,2.5538973469894852,0.3910346135966634,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.007896834021589534
2019-08-26 00:00:00+00:00,000039,0.18262448193801026,-0.37013595836331464,-0.18498500544528723,-0.07229620455015333,-0.1966495970386017,-0.20966232924370362,2.420182939822928,-0.5437390880191931,0.19138722269427172,-0.5532680928332622,1.5444055742649805,0.7062895058698749,0.31914809716321685,-0.02468983395947317,-0.2652671755725216,-1.3264604810996565,1.050891011644074,-0.2752808988763968,2.908911024526809,0.32393830637935955,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.01898640661938529
2019-08-27 00:00:00+00:00,000039,-0.2480250149719665,-0.3484996551158939,-0.16377801195914213,-0.09738657599586319,-0.2071010272192735,-0.06972525770242628,1.98848525380903,-0.5165931990684548,-0.04967421572009049,0.04505549112387855,1.3687832953829635,0.472235824052465,0.28509324775158645,-0.05564087952386196,-0.5667938931297732,1.5532646048109966,0.7157060068473988,-0.38764044943820536,1.1159219106124934,-0.12959875759582,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.004984648726747319
2019-08-28 00:00:00+00:00,000039,0.2525365532767711,-0.3532564580762777,-0.12505331187639118,-0.043117250969247144,-0.22356577290428573,-0.27761626742210094,1.149212735838904,-0.47988332939662387,-0.2030452101929047,0.006102233429511611,1.130394054578957,0.5289099862509993,0.1630112699361844,-0.09526872774398103,0.30343511450382293,-0.88659793814433,1.1479546546736505,0.8904494382022777,2.2814064142792674,0.3910346135966634,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.013758278751509352
2019-08-29 00:00:00+00:00,000039,-0.008676526659551606,-0.37205334166846454,-0.12396090736546883,-0.04025434591709463,-0.26020648403865876,-0.47018480182145833,1.1352704179405355,-0.46386729557454986,-0.26612831988693236,-0.11403524518032988,1.2154006459947662,0.41624839322011525,0.015868127136712862,-0.1645607904897958,-0.4522900763358747,-0.19931271477663232,0.21676666023543242,-0.4971910112359396,1.263765710037814,0.17009573273507367,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.023229357798165078
2019-08-30 00:00:00+00:00,000039,-0.0642716070120328,-0.38336539138245834,-0.16724905478377827,-0.04540756440161668,-0.2768436866878363,-0.10513476742074672,1.132861181985069,-0.4598405435683209,-0.34980587547426956,-0.15716856092510254,1.1905055441015995,0.30148104991957353,-0.13189246898864893,-0.22061467891304598,-0.5286259541984774,0.3505154639175258,-0.6283494621867748,-0.05337078651683793,0.235584275946043,0.16522844306446852,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.01661311523294878
2019-09-02 00:00:00+00:00,000039,0.049271910155062645,-0.3930093408663645,-0.15994393051130057,-0.031485005706775704,-0.29846318872419075,-0.27234923749455575,1.0607776863009084,-0.43682610319244497,-0.3350099270613375,-0.2437171663858835,1.0630327499277819,0.2682977976560242,-0.4170960596919976,-0.24627982541761792,-0.07442748091602047,0.4948453608247423,0.8438095773140049,-0.38764044943818937,2.8101089488644684,0.3087956196887515,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.012216341622562184
2019-09-03 00:00:00+00:00,000039,0.20861395361418356,-0.39034579295169064,-0.16579561642470325,0.004218998437509141,-0.3028133866272645,-0.34634572325038004,1.1799007290914645,-0.4353252829634415,-0.35987595379710086,-0.3675873137113631,1.027225368848836,0.308697862864897,-0.455026894281121,-0.23173474560828317,-0.11259541984732721,-0.09621993127147768,0.1464825841736051,-0.05337078651683793,-0.8608269945184005,0.5147833078888123,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.010055541438269073
2019-09-04 00:00:00+00:00,000039,0.17530642044578063,-0.39999681547502053,-0.21553184780845627,0.028952298799306525,-0.3154907518342578,-0.15794845594321583,1.732253194584084,-0.4505342383826515,-0.4519221062195562,-0.48030290862599356,1.524955977362585,0.3072987546207729,-0.49742256979026883,-0.2509965064463352,-0.6412213740458018,0.3917525773195876,-0.12706965628036898,-0.4438202247191017,-0.8902398281368611,0.47420997536455967,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.00357336220898758
2019-09-05 00:00:00+00:00,000039,0.3078725095616385,-0.38629767550945165,-0.2396441981715629,0.06777438128617784,-0.3370964153711456,0.1823513824701601,1.6604956008426854,-0.4210169213287876,-0.41312454255596587,-0.3789623215504096,1.4721182605296956,0.34948224183953563,-0.5680254838531277,-0.2624497260185643,-0.3778625954198461,0.4398625429553265,0.5799879077617851,0.16853932584272088,-0.13752680423384,0.6385839891807668,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.0007172829322525863
2019-09-06 00:00:00+00:00,000039,0.45240674386747476,-0.3724344144572972,-0.23980300782351852,0.11952383236427327,-0.3477150079322514,-0.33057138172871575,1.5969605586027937,-0.36297537991576756,-0.20200623385800937,-0.3586310093335911,1.4289480999801596,0.422962126579548,-0.5017351322498734,-0.25886963761099413,-0.2251908396946517,-0.09621993127147768,1.6309388725202492,-0.2752808988763968,1.0339366029427342,0.8237648401888976,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.0007183134001364387
2019-09-09 00:00:00+00:00,000039,0.4113383898346817,-0.36964610746853327,-0.2716179813695098,0.15539775833870723,-0.36233930892175625,-0.12982558277056974,1.6018218584529458,-0.34607298291069943,-0.28024914400127865,-0.4612502112475314,1.4471098990206337,0.4329515916269399,-0.45025080663944417,-0.26749613614337875,-0.4904580152671706,0.19931271477663232,-0.30059735294836715,-0.2752808988763968,-0.43066830748540924,0.7821511658050495,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.014898112666977133
2019-09-10 00:00:00+00:00,000039,0.4807366813701076,-0.3621366773967208,-0.2947629805544472,0.19241417040719608,-0.36680583935903305,-0.34546088525717117,1.5927621665584086,-0.322162522872198,-0.2364165411762726,-0.4483215903260112,1.4384570332618247,0.44445466781598403,-0.5168603595239433,-0.27364030153546576,-0.4141221374045897,-0.24054982817869416,0.3746272647216746,-0.2780898876404392,0.16257580960465637,0.8445716773954228,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.010674238067855188
2019-09-11 00:00:00+00:00,000039,0.36920864821629706,-0.3693997815989181,-0.329049718013143,0.20903633865522717,-0.3816828940281629,-0.3098370507066874,1.7919792794323206,-0.3113843668964189,-0.2383472704787704,-0.6571712149876012,1.5259123833913297,0.3909741147617429,-0.4963815024950288,-0.34526432856829564,-0.5667938931297732,-0.04810996563573884,-0.404084121278348,-0.2780898876404392,-0.5684329169662966,0.7303598769917993,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.009962595310027472
2019-09-12 00:00:00+00:00,000039,0.34599118298221776,-0.3736001439507268,-0.3672848790468445,0.21870036952322033,-0.40318148391900754,-0.3798875594839494,1.8872407677878964,-0.2971019252860384,-0.2918377261981878,-0.7580249285746105,1.6113178075278156,0.326803391626372,-0.5419058711709422,-0.41283824471462216,-0.643129770992365,0.1443298969072165,-0.30269672102625456,-0.5533707865168519,-0.11424415016197018,0.7072867860270109,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.018447403366471615
2019-09-16 00:00:00+00:00,000039,0.4072579473949565,-0.37437314801624927,-0.3741602509280108,0.2320124220443269,-0.4119058014045154,-0.35734575111044403,1.8999912436956534,-0.28741901739475045,-0.47523177164393815,-0.7641394796654648,1.6224851043661601,0.2866792412123696,-0.6630817070402275,-0.4849057994946464,-0.30152671755725435,0.0,-0.5561718710024911,-0.4971910112359556,0.44146849632000057,0.7753524043731375,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.022000502458457437
2019-09-17 00:00:00+00:00,000039,0.40725794739495613,-0.3739822728779295,-0.3994170797570149,0.24115278756362113,-0.40815555457204944,-0.31815351411888887,1.9086081170038858,-0.2741581296822016,-0.4838569577763382,-0.7642671982013903,1.6067612952401369,0.2417579738130073,-0.7749990669080021,-0.6130629969895287,-0.5267175572519033,-0.879725085910653,-0.5030801648860975,-0.5533707865168519,-0.5531978338368377,0.7415154854893042,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.010070163958265103
2019-09-18 00:00:00+00:00,000039,-0.029830405394160136,-0.3635819998776737,-0.394561016974922,0.20541870110966795,-0.40778348560548755,-0.47811675270915344,0.5464527024976523,-0.3422708711148394,-0.5436275417062767,-0.45890594140300517,0.10436114408326774,0.0678964589269497,-0.7389836323857547,-0.6134879705985076,-0.3778625954198461,0.04810996563573884,-0.23647741812751563,0.1123595505618086,-0.12511194038914603,0.1300487509514075,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.019399135394340013
2019-09-19 00:00:00+00:00,000039,-0.004568915048004114,-0.36414180796068946,-0.4407518151063427,0.1787672326878456,-0.43408306704138777,-0.4816765485334207,0.5383592226477714,-0.41232354848181724,-0.5861729916629509,-0.37133469020471205,0.07744925254875955,-0.043276744998146044,-0.7302862425586942,-0.6152176927386119,-0.7938931297709962,0.0,-0.7411400413669107,-0.499999999999982,-0.4535048257571509,0.16440081468948964,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.020125694772405143
2019-09-20 00:00:00+00:00,000039,-0.00456891504800372,-0.36834973091495904,-0.4708483180128357,0.1572039301106194,-0.4599781552950878,-0.32923577531691545,0.5968743470807539,-0.4444933480196531,-0.6415226681921811,-0.3498701055764259,0.14191805430352475,-0.11657650467451833,-0.6852506487614665,-0.6259150892146744,-0.6412213740458018,-0.4467353951890035,-0.7111490306341816,-0.5533707865168359,-0.7610098795886441,0.16440081468948964,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,-0.009397052908698647
2019-09-23 00:00:00+00:00,000039,-0.2195718485919632,-0.3785961564351221,-0.4893587932420474,0.11912188163611888,-0.4822600850832606,-0.38499634559553275,0.6397318326627254,-0.45339763871120065,-0.6224172814994909,-0.34987010557626225,0.13671691852434548,-0.22598773544788772,-0.5978256728162953,-0.6151498298722153,-0.5286259541984774,-0.24742268041237114,-0.044712195247989195,-0.05337078651683793,-0.741357246978884,-0.14133255257945393,446000000.0,-0.1244,171000000.0,-0.6224000000000001,,0.3119,0.1409,10.35,1.42,6.71,-0.36,0.030299999999999997,0.013600000000000001,0.013500000000000002,184.73,78.34,1.15,0.66,0.65,2.82,0.6794,-0.39884450514746667,-0.0664,0.041525000000000006,3.119141861691012,-2.5549854152915876,106.38999999999999,0.023229357798165078
