date,ticker,skewness_20d,bb_upper,return_20d,rolling_std_30d,amount,kurtosis_20d,pct_change,atr_14,volume_ma_20,rolling_std_20d,rolling_std_10d,macd,volume_ma_5,rsi_14,rolling_std_5d,volume_ratio_20d,price_range,volume_roc_3d,volume_roc_10d,volume_roc_5d,fin_net_profit,fin_net_profit_yoy,fin_net_profit_deducted,fin_net_profit_deducted_yoy,fin_revenue,fin_revenue_yoy,fin_eps,fin_bps,fin_capital_reserve_ps,fin_undistributed_profit_ps,fin_ocf_ps,fin_net_profit_margin,fin_roe,fin_roe_diluted,fin_operating_cycle,fin_receivable_turnover_days,fin_current_ratio,fin_quick_ratio,fin_conservative_quick_ratio,fin_debt_to_equity,fin_debt_to_assets,fin_profit_quality,fin_roe_change,fin_roe_ma4,fin_leverage_ratio,fin_cash_earning_quality,fin_inventory_turnover_days,future_return_5d
2018-03-12 00:00:00+00:00,000014,-0.30314519046988075,0.4842639302250417,0.40478380818079907,1.502332132139727,0.07926545464181968,0.44459973706039513,0.11224489795918369,0.821404511149265,-0.1258234230866444,0.624208021186051,0.44939317659567,-0.4284815654919668,0.20913380519042804,0.4163546047185411,0.6851412199476298,0.3521192951655441,-0.20689655172414484,-0.37485742042462783,0.38345483639798533,-0.3234445765412047,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.07395143487858719
2018-03-13 00:00:00+00:00,000014,-0.36058115762898185,0.42171487727599555,0.5428389538148004,1.3987331149878448,-0.048263608907790634,0.4930121921244558,-0.48639455782312924,0.7305460324614403,-0.11604734262372492,0.6972657264085859,0.5269869138940897,-0.30187610633138806,0.21694973826010167,0.442412570513539,-0.2356649848789616,0.17703248959640394,-0.10344827586207166,-0.702274696131886,0.17452543933413123,0.1552204962966965,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.055991041433370664
2018-03-14 00:00:00+00:00,000014,0.371035984624328,0.40348138435796566,1.345121350961133,1.2114206859248122,0.09777130478516344,0.5844954331552912,-0.608843537414966,0.6519459049275829,-0.13056476547106502,0.6492241512395521,0.3754403896903018,-0.23430834858517713,0.1291996774647707,0.29682075302548383,-0.45035895830259576,-0.14901877107963105,-0.03448275862069362,-0.600626489620495,0.01176906522937321,-0.5360394476134948,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.038768529076396795
2018-03-15 00:00:00+00:00,000014,0.40788008325992603,0.4110658730194922,1.1877657841692688,1.0314073748136534,-0.05166847413593718,0.5094494410380815,-0.3877551020408163,0.6251077507705517,-0.12771633507430827,0.5546717006039067,0.21910237391110102,-0.22203381210894144,-0.005311592069729044,0.12009014736864791,-0.1496779783914323,0.3115518503346166,0.517241379310343,0.03514366977334045,0.4325911274693013,-0.5626797588563796,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.009227220299884669
2018-03-16 00:00:00+00:00,000014,0.5397923516906946,0.4114019258265607,0.8801066805895349,0.9248386647027899,-0.08474468610739047,0.5656919980240795,-0.5102040816326531,0.6232604469012272,-0.12046640286542243,0.47566504147104577,-0.06814346034400595,-0.23668283832074413,-0.08253446135336802,0.010386343510173333,0.10875923432941806,-0.14547903659831285,0.7931034482758613,-0.21470865606189715,0.29668475677420725,-0.49477022700511003,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.005854800936768025
2018-03-19 00:00:00+00:00,000014,1.2392469897195553,0.3998813202569354,1.3943771498977235,0.7651221497749628,-0.11320055256487568,0.8160702016359029,-0.5986394557823129,0.5465551156596908,-0.121122295169945,0.14798570724742993,0.018095925631640832,-0.2805274923963192,-0.11867675229209065,-0.13215219284970606,0.33146877937893415,-0.2287076372306227,-0.10344827586207166,0.0053776432402305625,-0.4940601347102302,-0.3118025609674182,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.004767580452920041
2018-03-20 00:00:00+00:00,000014,0.5565151212229055,0.34958288574785995,0.39888492769778916,0.6207176851352268,-0.0015310261838218041,-0.5979690199752262,0.16326530612244897,0.4810971964688151,-0.11668680930058685,0.06963182487726106,0.08805436671773502,-0.35225896568400983,-0.1490808172599011,-0.2934313189551271,0.3409636602054804,-0.2936312815479254,-0.06896551724138264,-0.3902586349272105,-0.1825962717721324,-0.2824735030289846,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.02846975088967974
2018-03-21 00:00:00+00:00,000014,0.4991218065186311,0.2785450328018887,0.4860769770313361,0.41313123276363073,0.2407533883777382,-0.6121860093956226,0.0,0.44627291212048154,-0.12082040346155942,-0.042061112725824454,0.23426671107251582,-0.3926537770532721,-0.1348867073675408,-0.2403031949472285,0.06193951249611104,0.051779141459020406,0.2758620689655137,0.2849685591837378,-0.38128650119929647,0.26826904966092724,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.009489916963226581
2018-03-22 00:00:00+00:00,000014,0.6815949355806041,0.22095825566706812,0.2336168751457108,0.28839592728154745,0.28768477950513055,-0.37940768371102795,1.292517006802721,0.43124145611153947,-0.10708461393048982,-0.0892226190391247,0.2164824940377622,-0.4190615448937141,-0.10643662566714872,-0.2403031949472285,-0.2070584319733695,0.6848143060909073,0.48275862068965397,1.2019776573648675,-0.3736035820107003,0.3602809503962551,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.07542857142857144
2018-03-23 00:00:00+00:00,000014,0.6785792116368349,0.24923061064683286,0.2243456567395073,0.28323053504506474,0.7738104478135198,-0.37613055652280525,-1.0102040816326532,0.4807367335421543,-0.09194584923681007,-0.09392526898013592,0.10407030129748489,-0.34601136402406074,-0.042981232374686984,0.18972810986943486,-0.01803210693745767,0.7383599692865361,1.2413793103448247,1.4704190331312559,-0.024800453235885388,0.9722827547179932,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.15312131919905758
2018-03-26 00:00:00+00:00,000014,0.6114997631011725,0.24468814811626657,0.05856184239191746,0.2821612762289476,0.1543605179817868,-0.4306446809298546,-0.24149659863945577,0.6391816004863274,-0.05236575058392393,-0.10278727862852084,0.005466320237479829,-0.3557305428338033,0.11580550613712864,-0.13773997101814617,-0.024060420471213706,1.8549462838745603,2.5862068965517273,2.1362975108893956,1.185196008510169,2.5157835748024002,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.1969157769869514
2018-03-27 00:00:00+00:00,000014,0.7464653344704248,0.24331371726444703,-0.09911866359163272,0.2821612762289476,0.1895804916747408,-0.3224309051168611,0.9693877551020409,0.7084347693763352,-0.04301220523255359,-0.09334939140717678,-0.19448317842831592,-0.3750626909439299,0.17144923269892876,-0.21002649478832497,-0.06201030473396538,0.34416202806960317,1.551724137931038,-0.023784563792703595,0.31599599556165997,0.9659045787557281,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.11995386389850068
2018-03-28 00:00:00+00:00,000014,0.5908440732102399,0.2674866704122119,0.3376680131200117,0.2162702394921639,-0.044034337375921336,-0.5116688114463009,-0.6292517006802721,0.6948670757874752,-0.03144120014698098,-0.13350847909074204,-0.37705110137856956,-0.3190199687034202,0.20498052416241092,0.11383461776745324,-0.012841629487612118,0.3057669648028775,0.586206896551721,-0.09152402992630544,0.6874604159516183,0.4743242296757187,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.10223266745005888
2018-03-29 00:00:00+00:00,000014,0.71446156100347,0.2646501909062811,0.10311789943843978,0.1346139417344512,0.6016880352112981,-0.46094266273960444,3.598639455782313,0.6332365947067065,-0.030409217609122404,-0.15059076392851106,-0.47045981499265666,-0.314809643861357,0.15184753810907323,-0.09298455375227971,-0.0894896678950588,-0.2740036719917464,0.13793103448275149,-0.7855569006498039,-0.16895418003506127,-0.3818549953206754,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.015940488841657847
2018-03-30 00:00:00+00:00,000014,1.3112902184906003,0.5015893328357474,0.9910950523933697,0.15469925912696056,3.040721268654047,0.8483029590155807,1.3741496598639455,0.7490620854196665,0.0037770447605434097,-0.06398448858784378,0.3493835129812014,-0.05909921141671202,0.20239725589074753,0.8521682840157264,1.5015095992060377,1.0847127173515438,2.137931034482764,0.786403420561147,1.5225807242445493,0.4581907857494201,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.02553626149131767
2018-04-02 00:00:00+00:00,000014,1.3649479792176689,0.737442374953827,0.9182152460836353,0.10152660828804691,2.3919218055876987,1.0182081298812606,1.0408163265306123,0.8796881660724765,0.11101543654999511,0.17197538575772472,1.1470083807387468,0.24741883052455302,0.5406304795791682,1.1347922433636233,2.663840961418242,4.899232278673824,1.3103448275862088,4.824605941282023,6.906092738332722,1.6852807337720208,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.05054509415262634
2018-04-03 00:00:00+00:00,000014,1.2499909881422708,0.9229880883518807,1.4081007336558697,0.24824303274840828,1.3044188602799658,0.8863522341517805,-1.282312925170068,1.0644368704032896,0.21112340673181704,0.43041384699017365,1.8050738968344002,0.5682006971237795,0.8845997960689952,1.331470397549266,3.1606315370199822,3.203231506498242,3.241379310344831,6.422759355244792,5.856075105135636,3.140215172160463,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.055612770339855906
2018-04-04 00:00:00+00:00,000014,1.342525618036128,0.9454126492858611,0.7186917766292952,0.27223557489911315,0.7332909833977235,1.1504955929203224,-1.1564625850340136,1.0398616048603098,0.24707004326595297,0.5327960222030466,1.9123110988329408,0.7090804879657344,1.0600060582013968,0.8495265688588818,2.6706281153733054,1.4420801049570413,0.4137931034482698,0.8098636362526808,2.362935220025435,1.6377497313547096,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.027718550106609972
2018-04-09 00:00:00+00:00,000014,1.4721656327027663,0.7981402819495078,0.19124874970307149,0.2697874174460391,0.6698712065599736,1.3650152618568538,0.6530612244897959,1.0055047957892984,0.23834576937427562,0.557375452471816,1.7838192371122175,0.7211869062903767,1.1863430221892293,0.4801271819039802,0.8427872217903273,0.599779498681955,0.7586206896551723,-0.7654050734167157,0.6046397563415865,1.8058970909710121,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.06589958158995823
2018-04-10 00:00:00+00:00,000014,1.3422255335128157,0.7906745394724376,0.3977097092351146,0.3075202226480963,0.6028973465480713,1.1815620787613144,-0.07142857142857142,1.0428235623385422,0.24941777521953357,0.6104204723646182,1.7782274546096757,0.7728308931718484,1.1912599779003639,0.6269340493596044,0.6807334977103757,0.47793658632493535,1.586206896551721,-0.6920083308564052,0.45240086321616296,0.08817848958364718,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.10272536687631013
2018-04-11 00:00:00+00:00,000014,1.3384241762580986,0.7740577937056534,0.4072939353409312,0.33028609522982066,0.577906913182117,1.1796096128906304,0.14285714285714285,0.9736444259614934,0.2689665377396496,0.6556685196598466,1.5639133431591534,0.7997390123423245,0.8040065189660099,0.6036679950516415,0.7026490346881192,0.30673078986141356,0.34482758620689175,-0.44434646394640176,-0.14652177462630767,-0.6943849076923749,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.11482254697286008
2018-04-12 00:00:00+00:00,000014,1.3344691556249986,0.6309484541901242,0.41410091410926564,0.35863348913088106,0.3498708496166887,1.1751956604784204,-1.4557823129251701,0.9324804957450091,0.2899783139234806,0.7017453062576592,1.1678928173992045,0.8234977508701944,0.5139317300431326,0.6392973038209855,-0.18532399276292277,0.2361781818019264,0.62068965517241,-0.11301858541424002,0.49280384703833807,-0.6271662265479739,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.08178844056706652
2018-04-13 00:00:00+00:00,000014,1.182206299396131,0.6276875391607202,0.1874874590406358,0.32895932643379244,0.03855940548089944,0.947200074297206,-0.1870748299319728,0.8971410761678349,0.3078476976155229,0.704319031578284,0.873624257959344,0.7204891366396894,0.3580994312970096,0.15693710177569664,0.1406896494337621,-0.09885529009111188,0.6551724137930991,-0.2861007041132539,0.2199283118556113,-0.518383394303761,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.08662280701754377
2018-04-16 00:00:00+00:00,000014,1.166671138750563,0.6454798736932187,0.2842608910069428,0.3034462901581316,0.1116252169178973,0.9739934525073447,-0.7074829931972789,0.8325993718410005,0.3037645131394401,0.6969634011969823,0.27606945106372616,0.6185585662788669,0.24106735269397978,0.10204112735836272,0.4630171776146313,-0.562461969132062,0.27586206896551985,-0.5947642916727619,0.17765868156575418,-0.567990352603884,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,-0.08958566629339294
2018-04-17 00:00:00+00:00,000014,1.1666806031026267,0.6335955570292477,0.21060041899348908,0.26247075946840254,0.02229661221368904,0.9363265350679031,-1.4081632653061225,0.839005077171705,0.310873411510825,0.680323852343486,0.535871741187243,0.4800473773000737,0.1489186963774515,-0.10594531672486636,0.7743626688649432,-0.4427103933947453,1.0689655172413797,-0.4746756674745416,-0.38692379009711614,-0.46110889862352333,-17536200.0,-16.715799999999998,-27721200.0,-1.0714,172000000.0,-0.2348,-0.0869,3.42,0.05,1.29,0.83,-0.1052,-0.0239,-0.0254,3395.15,7.45,1.9,0.21,0.21,2.06,0.6559,71.19195567272432,,-0.0239,2.906123492811704,-9.551318196987307,3387.7000000000003,0.0035046728971961866
